"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011"
26192,18176,7848,12127,18053,5687,18619,6174,3586,17240,9074,16352
26193,19826,14304,4144,3034,16853,17213,11237,13838,19258,18065,19072
26194,6125,4827,441,7192,19612,11798,14164,10768,2818,2760,14111
26195,1318,520,16797,18520,19916,5937,15089,19518,16650,2001,12176
26196,14599,1294,11626,13869,8304,16987,9264,12969,3359,8846,15047
26197,17733,1166,15947,12427,1845,17216,1225,1903,14428,10964,4102
26198,3456,2367,10250,15070,17922,18833,5425,4442,4901,13063,7494
26199,14847,4618,16816,9110,5973,11391,14942,19678,10048,19705,12549
26200,12821,3776,13836,1557,18558,11463,14885,7551,7756,9078,8155
26201,18242,5805,12881,1460,4681,6204,10813,13185,18205,11143,19830
26202,18915,16002,7746,13039,3552,3469,1066,5621,1438,7122,10608
26203,15278,4651,19329,12836,345,10333,6817,11766,9416,13983,5474
26204,13595,12466,18426,1794,14202,9831,14497,15902,16819,19759,6464
26205,18867,16669,18899,7610,13099,7800,16674,14190,6611,11409,2487
26206,3810,5639,12390,5090,19384,6555,16427,1658,3814,13185,14757
26207,8200,1150,747,8437,6201,14054,9010,15109,18124,19642,5448
26208,15809,8325,11985,9147,9353,4168,8534,10836,15460,19075,18173
26209,9859,7164,10849,16669,3851,1248,14115,10258,6163,3104,11335
26210,5388,8236,15052,2620,17042,3868,17708,2418,1298,10414,14605
26211,15144,3141,19486,1691,18914,747,18092,15406,3053,11926,953
26212,1759,15085,15911,9091,10527,17061,10409,7393,18997,173,10311
26213,19711,19433,5158,13726,1944,12636,8459,13871,2707,8446,9861
26214,8251,3758,14272,19894,339,10638,10372,18455,6290,16709,7648
26215,19727,153,3543,7120,11230,9099,7721,16147,19589,16877,2797
26216,5589,6673,1408,4517,9775,12241,19422,5384,4515,19899,10326
26217,18142,17458,4148,18784,11121,11209,10057,7666,17552,17507,10520
26218,5541,5586,19613,18810,11982,18739,12599,9008,15419,9961,13724
26219,3633,2931,12395,17688,12256,11624,4866,10949,996,5336,2112
26220,5742,7406,1835,17088,4740,4861,371,2988,6243,1058,8366
26221,10157,15626,5472,15960,4848,9269,1498,12845,16653,10740,4102
26222,2237,5252,15061,1980,2025,13188,13180,2659,7242,18917,10543
26223,6446,14395,16408,15709,11897,7870,5646,13308,8202,736,7924
26224,11207,6079,11478,16552,15438,15463,18111,3739,5917,4222,1283
26225,12309,3818,15374,1241,17906,11925,9560,4706,12337,14913,115
26226,9721,2837,15337,4433,644,10850,2376,15428,15976,9229,16465
26227,9190,14347,861,5280,14572,1724,13535,5223,4165,9315,15968
26228,3862,9551,11504,11119,19161,820,15539,11918,2315,17564,9420
26229,9301,10827,16467,4166,11348,13731,15911,4344,12566,9853,11378
26230,3762,618,3053,13315,10628,16064,18295,8071,8340,9187,18066
26231,19751,6327,3983,16588,3889,14936,4710,14709,17322,3440,279
26232,314,18350,596,7554,666,9032,9505,5311,14037,10775,16472
26233,17735,14893,3622,8575,8376,9534,15106,13214,18254,18043,7341
26234,2986,16747,6683,13408,11359,13310,15546,17148,15596,595,11604
26235,15263,6657,8415,18567,18149,6868,7853,10180,12687,13734,520
26236,18907,6514,8479,1481,14085,2995,11745,19020,4896,12953,1184
26237,12598,9547,16176,13542,11200,2608,6395,7396,1640,7492,4797
26238,8393,13541,14267,13442,13159,7716,11537,15994,15190,9861,18367
26239,11990,3600,12413,13007,11881,7924,9045,933,3536,15406,5604
26240,4175,9791,12929,6014,17988,2420,13637,19235,5593,7447,3650
26241,11270,13446,2834,13952,3357,7578,19945,8921,3079,18554,16825
26242,11163,1092,5051,11651,5660,18523,14131,3283,5357,10668,7499
26243,8426,4675,10720,5603,9919,14861,1713,13500,8418,3534,2334
26244,18980,12700,308,12522,8438,8707,9641,5974,3441,2360,1651
26245,11695,6479,3226,17395,8090,2788,19853,12518,12725,16968,3947
26246,1652,1803,3237,5288,18896,13420,17396,16523,10651,19207,8899
26247,9317,13683,12750,3119,12128,18289,7936,9321,5586,3391,1240
26248,7240,11434,2387,10941,11865,2847,4675,10213,12279,15522,15376
26249,8244,11402,7483,10077,5698,10068,2992,9834,17586,380,8660
26250,18491,10066,14748,9978,6975,15089,227,793,13902,8047,11528
26251,17213,15916,14639,458,19713,3140,12744,15775,14401,4236,17645
26252,17059,19497,4410,17599,851,427,4295,10764,16245,17514,18248
26253,7589,1641,14695,299,595,3143,10826,8252,7106,874,1042
26254,15615,8078,1553,3719,5012,6916,13902,11406,19500,19367,9738
26255,4166,10121,4207,7889,2001,2159,18560,11390,2072,8029,9671
26256,10693,1455,8639,3288,5294,7974,5389,2369,9087,5096,18122
26257,16801,7300,14451,7034,15368,17219,19536,5985,1024,1435,12533
26258,13955,1880,14291,2587,774,17105,11483,8040,15001,15927,19968
26259,19574,1879,12668,6639,15814,3793,14672,19082,15335,5741,19975
26260,8867,16614,14606,12873,5169,14427,13862,9277,2239,10620,7978
26261,8859,14829,15531,11074,14176,8280,5941,4217,1029,2683,11520
26262,5195,4581,11217,12413,6173,3230,4127,11685,19451,12607,16855
26263,19429,9295,11378,1274,509,15339,16623,13194,14487,14622,7992
26264,9354,7012,3135,10648,17048,16236,18339,2063,16901,19091,7981
26265,1843,1269,12697,12032,4109,9500,19426,16249,9217,6845,9246
26266,16857,11722,11944,8076,7447,3941,14449,15466,5331,1408,4121
26267,14537,9085,5160,3299,5185,19209,10447,14326,6394,4866,5261
26268,7218,18719,12588,13623,13478,13134,12301,9025,4134,10536,9261
26269,11756,3752,14831,6091,11803,8263,6735,3771,6327,19631,7484
26270,11941,15317,9397,8366,13258,15108,2705,15745,9189,12992,10448
26271,7739,16950,13324,1415,19437,17507,18038,9292,6692,2329,5302
26272,2103,11732,6276,10141,3088,19215,15934,10193,572,13639,15950
26273,1371,4933,12461,7144,10597,6924,283,6702,3549,4058,3651
26274,2371,10011,9591,447,3963,4421,4268,16271,336,3471,18688
26275,9997,14225,5494,3682,4359,4463,17512,12733,2637,2445,19799
26276,14201,16592,5158,4311,16426,9267,2420,3027,6734,4472,8533
26277,18256,14197,871,15034,6230,10989,4125,9155,1461,4649,13180
26278,1121,8255,2191,6679,7404,4082,825,8878,9139,18038,3101
26279,10768,4126,15289,4504,17455,10304,14090,11246,12157,7940,13280
26280,10112,777,150,11399,13177,8897,5185,8840,11877,7169,6478
26281,15201,4352,11358,8170,18179,14803,8879,4294,15120,16305,11316
26282,1361,10532,17632,10770,8618,12426,9579,6972,7587,4694,17222
26283,9446,19828,555,8004,7783,11945,8706,15181,7226,1263,11743
26284,16146,17399,4230,18489,9307,19668,8734,12851,17525,9443,7102
26285,17169,8931,1998,15507,10469,1587,5121,242,7416,15492,14900
26286,13220,10991,5140,10685,8085,2645,17973,2854,7261,968,8471
26287,16079,18230,13565,7061,6088,10701,19725,2811,18463,19416,3884
26288,18468,15804,4699,15903,15840,8106,2509,4472,13153,9745,17930
26289,11937,6916,16658,521,13846,19026,5189,408,9491,18523,11286
26290,12060,13198,8908,4916,5243,8148,19577,3910,19846,3421,9204
26291,12169,7081,3827,5303,12258,7993,7301,18800,9755,3250,2230
26292,10411,5553,1528,3857,10262,14700,1868,2694,11411,15137,7089
26293,19582,2657,8537,18130,3823,5276,4471,709,4286,16320,15682
26294,16786,15107,15789,6382,11666,5991,6367,3953,9736,13800,8053
26295,6363,19745,662,6366,480,12720,5872,4035,7961,16615,9569
26296,16844,4624,5808,4922,18145,9323,18444,19763,18504,15812,4184
26297,3523,17528,15086,16269,10257,18854,14429,5625,6260,1222,15872
26298,1526,15870,12389,5784,13444,12811,9162,7701,16985,18790,6915
26299,16617,16889,9394,13885,15749,19738,18608,6144,15783,707,17763
26300,13033,10096,8232,2008,3539,19272,15033,9771,861,18106,6030
26301,4273,10259,18740,9819,250,15878,8128,9923,1240,9692,7897
26302,3860,18885,6041,10285,16045,18279,4221,18995,8039,10385,3553
26303,15552,4842,14662,1377,2203,18085,15338,7629,12398,8131,15363
26304,14823,4606,12627,11196,13480,1942,2931,14845,6843,15771,10417
26305,3241,10912,9935,5342,6505,8534,7846,14557,18112,5238,8028
26306,16697,707,12932,5539,18581,4548,18675,5855,8123,8081,14078
26307,1979,15113,10393,12135,8968,18502,6734,16203,7577,8863,12134
26308,516,18835,4902,9929,15743,17887,15840,7826,13413,7048,12230
26309,17205,15142,19739,9104,11080,14304,2521,2811,9848,17778,12230
26310,3131,16136,13217,9068,2720,2479,14627,12043,11467,11414,4073
26311,3090,3363,10149,18176,19895,5555,3642,10654,9162,13173,6515
26312,9538,4439,10845,14085,15507,15582,1578,497,9180,2403,17290
26313,15719,1912,3448,19342,19074,15196,17807,15862,19866,16259,7207
26314,8343,5262,18016,5082,10067,16826,19263,12379,19703,3425,15451
26315,13377,16489,16613,19194,3876,12677,7369,14699,10444,15405,14107
26316,9290,3962,11328,12877,2678,19238,6045,14667,3253,2274,4326
26317,472,6161,6802,17287,5748,10557,6390,12764,10879,15828,10918
26318,9306,4088,1317,2101,17241,4005,18686,10847,440,11983,5370
26319,8558,16736,11695,18952,2661,3308,4627,16907,9194,12609,15424
26320,2268,14414,5869,16475,19957,18519,4588,1359,14719,4468,13889
26321,17041,2746,12156,7521,19249,1130,847,19041,14344,2656,9012
26322,158,16440,17658,15102,7496,10517,18177,10213,16900,2327,18116
26323,18162,1907,2583,13067,2060,14802,15037,1548,9721,1690,16779
26324,4850,17046,9681,8975,7379,14603,15327,12922,225,18322,19233
26325,3312,9893,16314,8128,9886,19679,5897,12661,13131,12002,19140
26326,19062,1071,3836,11050,19984,2282,12558,3506,3483,19806,17040
26327,5872,4922,9755,11811,14168,8232,18779,6016,4845,10563,8597
26328,240,2473,9128,12093,2634,9008,18454,17198,17164,10513,6781
26329,7695,884,1421,5860,11893,3478,18912,19309,5943,13651,11637
26330,3650,19585,9100,16245,2960,4081,9456,19067,17904,19807,14808
26331,739,3124,6412,19240,12637,7554,18187,4597,3108,11659,323
26332,12806,19898,4694,423,13663,17291,13317,18533,4262,16775,1524
26333,15643,8653,14629,3325,8742,13429,4736,1511,5296,16822,19638
26334,224,7464,9095,4615,3146,293,5228,15050,1114,18039,7580
26335,1450,1933,10642,17276,17197,1813,10032,19287,6648,3229,18939
26336,1143,4921,3589,17478,12308,4902,5771,6312,8583,2663,17785
26337,11292,14362,3502,13992,4585,16648,15329,12948,9867,5914,2160
26338,798,9701,10107,2484,12340,14498,16862,9506,4303,7658,11464
26339,19674,5168,19152,7375,2021,9474,5482,15768,5354,8053,19883
26340,17920,7096,787,17411,16008,414,18121,13954,2933,11165,8108
26341,8540,14224,6426,17079,16149,1114,17417,1459,8127,4510,9970
26342,16415,1743,5471,15619,17980,12885,2612,10871,15309,13977,16267
26343,19202,14849,13374,18134,7263,11904,13617,9162,12528,14207,15552
26344,14820,3192,4308,12097,6734,19627,3338,10584,17078,12108,4957
26345,483,8185,17938,6479,14635,18610,4783,5762,4807,9313,7068
26346,11537,12385,10357,19272,7100,10792,11449,3112,480,12894,19405
26347,131,3150,18916,7015,6425,15450,10077,5052,12943,2108,6184
26348,1702,12812,412,7309,4111,16691,15086,5758,3862,18165,12631
26349,3175,9874,19842,11158,11025,16102,1483,1512,18569,4627,18799
26350,5807,10562,7439,5111,11996,1482,14037,968,5104,1358,15869
26351,10306,15407,2084,7833,1678,3926,12266,4852,7666,971,5209
26352,1569,4985,9974,8893,5175,19086,3284,15411,9862,16062,16230
26353,13978,6516,3166,10903,16923,218,1481,2115,9782,6116,12512
26354,3181,7260,12059,12367,9407,8266,19239,15361,9069,13520,6486
26355,17320,3424,18527,10999,8972,13938,8269,15600,13524,642,10284
26356,11395,8031,2477,15412,3983,14367,370,19593,14632,6549,1612
26357,3201,10846,811,12835,6029,17644,16730,8721,15421,5127,1055
26358,14725,9275,8557,2519,10044,2833,18808,10919,2532,15545,12294
26359,1698,6262,19103,11505,6538,8217,19207,2265,517,13485,13610
26360,10288,9300,7786,13454,11015,8138,3127,11642,4495,2319,17235
26361,7134,12377,1125,4562,9416,17973,17281,4859,3981,16792,1663
26362,9894,4943,8997,5190,2535,1009,6554,9496,13474,15198,16096
26363,11607,6596,11645,12557,17942,9962,12382,2376,17461,12782,1430
26364,4559,11304,16144,18021,1517,707,5376,544,14888,15956,6905
26365,4970,7154,12173,18656,10616,11734,3182,16823,15768,18338,13462
26366,2128,3727,17563,566,5394,7772,14273,17555,19231,688,16872
26367,10214,3203,1777,7311,10445,9562,3669,8875,11386,6379,4132
26368,7076,10215,19152,16538,16385,513,10794,334,1301,10486,5540
26369,12957,17695,7275,879,13766,8044,17533,19069,13729,811,4405
26370,4716,3342,5653,6133,3800,6647,17128,10570,1463,16728,19997
26371,18693,4905,755,15013,2826,516,1118,10308,16751,1861,16722
26372,19114,8100,16277,2995,6887,13354,12029,11707,19633,19758,374
26373,10145,10851,6201,10014,10419,11987,1530,6223,919,16848,13929
26374,2631,2527,4083,13784,8729,19426,16808,1387,12800,922,14494
26375,4372,3522,5834,11782,12184,9091,9152,4767,15217,11231,5775
26376,8198,16804,13844,19848,12223,603,3943,9521,2517,16547,9553
26377,6095,18795,17366,7084,7601,10455,14650,1353,11425,2191,14213
26378,1101,5309,13496,3016,14185,11484,781,9340,6230,17711,13803
26379,13540,8988,9043,18065,5020,12936,18584,6634,12391,19529,7213
26380,4004,13391,16762,18682,12674,16303,8703,14944,12204,16165,11000
26381,6985,12013,14245,13855,3622,17260,18512,19873,9391,14554,6943
26382,12794,15370,16721,17344,17668,4436,8516,18694,10913,13892,13086
26383,6795,3626,7239,3956,11107,4833,16110,8112,15203,6217,10402
26384,8499,11394,1475,6381,13975,9501,10397,8645,12987,7784,17237
26385,18683,15848,19587,8950,12272,226,18285,1634,689,5395,10604
26386,15162,15229,15358,7778,19455,17348,5824,1002,17585,19343,8120
26387,13259,2598,17642,18567,11315,18219,19893,2452,7237,19875,8305
26388,12536,9137,6054,2567,15435,12004,18476,1849,299,1434,12528
26389,5814,14267,13824,10114,16048,5333,18230,19677,1984,8880,12614
26390,15205,9886,863,14301,5781,8030,19553,19379,3290,17655,5416
26391,6999,4025,3394,16845,8496,8987,13322,12137,7527,5181,11845
26392,3514,14176,19008,15616,549,6657,14735,13150,9068,14289,17016
26393,3806,1343,16373,2997,5080,10446,10051,6236,19425,10252,17277
26394,12925,6918,12391,19414,7516,2369,6732,6696,6595,13483,17060
26395,12782,190,15661,5827,11812,8252,4386,8247,14294,17718,2973
26396,3837,16846,5975,8350,13580,19041,1647,1286,4150,12589,5158
26397,7179,14189,13091,16982,9403,8650,459,17332,2138,7833,17706
26398,15478,4930,14702,16204,4906,8423,18848,6972,4374,311,17228
26399,14185,16324,3028,7326,8142,8485,7631,2170,11724,7174,3512
26400,2065,4598,14719,17286,6755,13649,13431,16649,12298,5624,3221
26401,2607,13995,19367,3102,19800,16895,14328,201,10306,10196,2455
26402,12377,13158,15169,7295,17322,12200,5738,8325,6061,1273,11985
26403,6618,1928,2316,17697,4799,9517,7681,8047,3402,19381,4698
26404,15540,9363,1958,9159,8681,1634,8524,3465,9129,9150,6159
26405,7447,1903,15354,16211,8613,8848,3847,17134,5336,2924,2770
26406,5355,2808,10014,3673,19496,18809,1315,14580,1049,3136,1947
26407,14503,11641,17801,12809,8994,9284,17027,2833,17832,14056,15501
26408,8327,5585,17700,15709,15188,13233,15768,13387,16387,5240,7074
26409,19611,6324,4100,3120,14566,12710,11939,4385,8656,18452,547
26410,12050,9077,11346,10618,14554,13774,13011,11487,2973,14864,11467
26411,2042,8920,5148,14628,9829,14815,1326,11055,4094,10765,19231
26412,8287,1293,9916,1079,2002,9896,1281,18064,18667,1629,1641
26413,19400,10299,16576,5195,5461,4710,6542,8992,19836,11299,19496
26414,12060,19580,9595,15920,4212,10269,8100,3793,7084,6235,2905
26415,17256,8728,16219,8346,8289,3465,16811,1350,12668,16350,13955
26416,14783,18785,15737,1838,11721,19469,2585,5827,11291,3646,2000
26417,7931,12161,10481,4359,7011,1238,12134,3084,13472,14269,18975
26418,19798,8353,12844,6367,15010,17653,4342,7484,5665,14057,12256
26419,16584,12544,3179,14135,12704,11522,6424,19829,18998,16849,13062
26420,15827,12670,14698,12558,4133,515,485,7927,15485,7178,14696
26421,10991,2788,9568,16472,189,13959,14607,15663,16362,11176,2199
26422,19783,3007,14203,13545,10202,3512,10124,18524,5226,12981,5909
26423,557,6130,12902,15572,15913,8730,1825,272,2953,12695,1326
26424,17994,15883,13052,12793,9102,19093,17308,14339,3331,8547,8877
26425,661,12651,18886,5127,9524,419,14323,8151,16079,5710,2631
26426,13396,15842,17304,12987,19858,2629,15798,5931,1741,15187,15851
26427,12651,16365,9441,8426,16048,8540,19274,1507,5718,675,14495
26428,8427,3810,2786,13235,11585,5436,8885,13167,12208,11500,3608
26429,5868,17994,1477,5905,2063,11152,18412,12600,10918,19751,8916
26430,324,2325,15449,2754,12392,15289,15110,1646,5934,228,15658
26431,1246,16141,19842,3129,19732,867,5376,17493,13275,6704,2940
26432,14063,2657,6633,10534,11903,2554,5818,9048,13787,9662,12946
26433,8043,19140,8145,13793,110,7552,8905,18499,4699,18749,14814
26434,13695,12314,9157,985,2003,1359,17829,15752,18552,6871,149
26435,9518,6865,11015,10646,15630,18769,9888,3044,6266,18893,2010
26436,307,18297,1938,3803,9854,18253,17011,9690,7237,15191,6594
26437,10621,19042,11476,7456,14719,9355,4607,632,13522,1141,3501
26438,3961,744,9629,15957,14336,18906,12158,10052,19230,1380,6335
26439,5493,19678,7991,18449,18457,8296,3994,19756,19579,18800,10049
26440,19355,5030,2779,4219,13036,11973,175,5470,17282,5879,12260
26441,9133,13942,14209,3357,13042,7456,14224,5402,3071,15498,925
26442,17344,12859,14293,3442,10072,15837,18410,17308,9671,18585,8895
26443,7486,6012,11014,536,15779,7203,12919,2060,8985,16907,9020
26444,14222,10728,118,9446,7052,14650,6156,16701,11917,2573,7143
26445,10201,19325,5141,15174,2628,12760,3644,13326,18966,12185,263
26446,5092,365,5073,19804,2196,3814,11035,7604,7146,17801,5472
26447,1498,17829,11504,7617,3576,15298,11141,3742,2944,2770,1216
26448,5051,18158,13185,2130,10679,18094,3611,18259,11259,15117,3698
26449,6367,18288,15756,9617,6521,3807,5557,12585,13991,6344,6878
26450,2392,7410,2516,1376,4129,11540,6326,19628,6950,12019,11686
26451,5388,3851,735,4407,18600,19234,14772,19102,873,5306,379
26452,10050,10638,14588,10530,1729,4865,10350,11779,19601,9035,11734
26453,18664,6326,3993,7959,4783,2481,11879,16849,13863,5110,16005
26454,2393,2014,11662,18945,19629,6425,4922,9529,12451,11653,516
26455,11609,15586,14298,7278,13511,19872,3164,4709,15753,6606,10024
26456,9592,9586,13890,3961,9429,1142,19604,5231,12096,306,7826
26457,17823,8770,13703,13640,1435,16939,12758,1674,4479,15608,15323
26458,10211,8485,7372,2667,8835,2970,5710,11157,15153,3996,14410
26459,9369,15877,5066,3570,15782,18491,14940,8967,11085,5441,2081
26460,2374,8248,8898,17944,16776,11991,16203,4660,5968,9871,931
26461,4406,12379,7027,12595,16267,10986,6928,881,5241,6287,6725
26462,5031,12714,18489,8882,3888,10376,18093,17838,374,4826,14895
26463,17080,19882,5526,14349,1825,13718,14246,12691,8742,5964,14011
26464,2470,17080,19412,14422,6196,12585,1511,19460,3312,1595,16118
26465,12275,14964,5721,3700,3167,5769,4962,11503,8366,5615,9241
26466,2657,10918,19771,12664,16336,10977,9436,8490,8260,15781,7385
26467,5422,8075,2961,18102,11124,17450,4371,7302,2357,4288,19211
26468,12238,1132,10671,19952,3737,15589,15548,1708,18991,11211,11803
26469,4789,4795,180,8350,497,18647,8001,8590,18864,16130,18531
26470,19297,13331,7225,957,16450,19735,7353,7337,7965,5260,14865
26471,3818,15957,19431,2784,4240,7866,1111,4700,10710,14561,14281
26472,16235,19538,5373,6142,13118,1292,1917,4544,9849,12978,17189
26473,5215,5646,16207,18389,823,9841,9655,19477,11858,11005,13032
26474,2623,4012,6203,10677,1284,1391,5682,12842,19011,7642,4238
26475,6349,14623,7125,3798,855,11406,17059,4366,14001,8057,7329
26476,14417,9159,5402,13366,16294,10177,17068,2270,14151,12748,6307
26477,7567,16548,9783,345,8726,10305,15577,3232,3728,1693,11488
26478,4020,2061,16199,14675,18409,15132,19927,17023,8953,2088,7746
26479,17310,145,1437,16746,1999,18223,1426,10431,12527,5804,15310
26480,14538,9691,3366,17534,11033,6806,19809,4020,1273,8001,14343
26481,13261,12050,6678,18618,7774,2129,5192,4745,4075,9936,2600
26482,4074,16533,15576,9167,6523,17976,7472,14985,6848,2770,9288
