"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015","sim_016","sim_017","sim_018","sim_019","sim_020"
22959,7159,19263,8307,12401,1774,10902,11186,1726,9524,9969,9799,12249,10196,8810,19541,8906,2896,1797,18426,10973
22960,1739,16537,13865,1822,915,13783,5221,9943,1784,17505,16779,8289,3802,126,16731,4572,933,15293,2948,5392
22961,13565,13405,10155,11182,13396,770,17907,10143,3047,11249,9019,4761,18323,13308,1918,8310,13819,6605,7288,12929
22962,14854,9319,14624,3011,16006,16504,19175,11471,15408,18643,5774,7278,7777,15995,16271,7888,3122,10599,12783,147
22963,5470,1924,19492,10939,4814,4122,7876,817,12181,2013,375,2233,5037,9227,3334,10650,15140,9527,14535,322
22964,10119,12942,10559,11492,10373,14364,13811,2105,9264,7789,16658,6750,19861,17563,1342,19294,441,19721,4954,10577
22965,7719,1499,303,6071,13191,18065,6071,9482,6974,1721,13010,6759,19821,11879,17024,7763,10848,9040,5633,15045
22966,9567,14951,777,17341,14113,3175,9710,12311,16574,12162,8456,19683,14653,10561,13093,9997,2412,6432,18548,762
22967,10836,7505,876,12173,2445,17837,2653,6640,14885,1923,6067,4581,6275,2259,9646,16595,7323,5810,12500,14914
22968,11564,11844,11134,1262,14489,18733,15362,4587,19989,533,11976,7978,14485,2506,16924,14545,8036,18739,9196,9382
22969,12696,17903,6215,10815,19970,17047,9685,1357,14779,5701,13021,17962,15972,9628,4469,14593,13154,3648,1049,11622
22970,17861,3009,16479,17349,19342,18446,1693,16882,15763,17833,17592,10083,5072,2504,13596,1603,8888,18806,4452,2737
22971,19422,13966,12747,17008,17541,5338,10912,16247,16244,11972,4007,5371,10546,9831,1548,6984,13120,14782,19828,13640
22972,9325,1685,13294,9806,7903,13711,6726,12315,12271,11431,15621,184,18048,17978,19586,1693,14313,15094,5964,14376
22973,13565,18171,17667,9322,11746,6080,9279,16936,11835,12378,12040,2655,8946,3466,12024,11559,3987,13281,3361,14063
22974,13418,18191,2737,6491,13109,10058,14305,4405,4624,18019,2243,3030,1934,18396,15147,17395,18574,10507,1441,16432
22975,14616,9489,19866,2091,6561,7255,1571,14527,1793,4933,11129,7722,6226,2153,9836,18746,14286,267,15273,19976
22976,13451,9085,7405,12808,15009,3337,17769,15706,11257,17877,13198,18165,10763,16795,2350,9282,9033,9059,18085,6367
22977,8397,4772,13250,10446,9754,18495,6423,2618,1759,9728,120,12200,16769,13984,1383,15998,10873,17717,4939,15390
22978,19982,11429,5139,15369,15122,15220,18727,9410,19889,12324,508,17846,5106,19598,2571,4047,6527,19690,7192,1617
22979,13442,2091,14677,10703,19321,3639,4503,6575,10006,17201,3782,12723,4977,7474,18106,3769,15108,9945,8194,3822
22980,17932,1428,10871,13238,6655,516,14543,3893,11109,12125,3883,13910,9010,135,12456,19512,18999,17857,5465,11074
22981,3013,18944,17891,2059,16831,8945,10301,1404,14995,16574,13284,4334,10632,6407,10130,10049,7630,6444,12838,2909
22982,1756,14461,14834,4652,10568,2670,4179,9031,8429,8498,14840,4576,8752,5712,3414,7781,3049,7531,9475,1954
22983,9929,8815,12866,14100,8343,7940,4676,12887,2505,4253,3436,3699,4951,18559,16450,17018,14204,14568,14074,7103
22984,934,5584,6051,6344,9122,2822,15246,2804,10119,2295,9779,1428,10653,15789,1501,17009,6052,1773,16891,16517
22985,17781,19983,18189,5721,18564,7300,19148,9101,18901,16023,16779,15485,9145,10946,19905,8626,19364,13147,6001,12348
22986,18106,15938,4403,19900,15245,19917,5510,7853,17629,17968,2301,3788,11350,3263,11709,9207,9163,9189,6056,1024
22987,16323,11676,19529,18315,2355,12958,2541,15463,8745,784,17091,1091,17913,6363,2153,4896,19189,3652,14928,15494
22988,12789,12177,16219,17823,15816,19451,13356,9016,17871,12935,6490,14116,3821,15030,732,10775,12350,15351,2485,18623
22989,6793,13422,761,5393,1701,1109,12606,6965,8666,15554,8695,18422,16813,1796,6607,16911,17133,1543,19979,5009
22990,5864,2881,2151,16298,14602,13198,5859,1416,17634,2965,5756,8846,19291,3774,18141,321,11022,16684,17963,18279
22991,3187,13710,4172,4503,8378,5417,11059,1374,18078,10794,17860,8453,179,19250,13605,14120,4167,1139,580,1320
22992,5986,10244,18092,7335,11432,9905,11477,6159,8344,7199,13142,6053,10259,12041,4414,4930,7356,13276,9941,18445
22993,7743,6947,7686,2852,18676,11745,5426,17570,16507,6890,15852,12537,4509,17074,1707,2903,19308,16225,9024,18037
22994,4666,10377,15158,16038,1919,18974,6789,10196,4140,13014,1490,1051,3671,18985,15105,6290,9097,10578,10230,4701
22995,2732,11507,6644,16916,17131,2549,13089,13805,16497,7733,19997,4724,11366,8922,8684,3423,14195,10529,19904,5653
22996,14389,2168,961,9414,3452,770,13977,19809,9182,13412,13160,6551,2896,10995,14608,15640,7053,6657,5012,14845
22997,892,11992,19836,2567,15979,16786,2378,3810,2283,15312,17896,19166,301,1845,3324,3678,12405,6978,5452,671
22998,5629,10704,12655,14796,12642,13882,12372,15505,3674,11967,16226,16867,19549,1773,11061,6407,10169,4214,8255,2050
22999,2431,7342,8682,5398,1162,1281,16415,7109,11272,7561,8704,10234,15316,11727,13387,17805,8849,8495,11588,13056
23000,5900,2251,15047,11387,3874,14286,10214,5435,17782,2982,14689,6859,16007,10703,2414,18670,11476,2095,8273,3938
23001,13302,6825,4690,9170,12481,7023,13320,7971,17009,3299,1000,15151,18157,7831,8120,15728,14162,4301,5937,11454
23002,7005,5832,6357,14593,5561,3419,17608,10392,13622,6933,7444,17301,6630,2896,9779,11622,11540,1173,19960,18367
23003,10034,7522,2800,7158,3215,18143,6677,5041,2548,5115,14346,14184,15646,14793,3451,14428,14450,9287,16443,1375
23004,960,4605,16664,1218,15420,13737,13772,7132,13857,8536,14631,3475,524,6667,19623,3043,15062,14442,8448,4468
23005,547,18270,12075,1182,19215,9034,6157,6574,18345,15274,10077,11520,12053,11088,2766,2895,7669,11038,6293,2508
23006,3748,14258,15486,5213,9833,6321,13665,1884,18491,13086,10974,4302,822,11551,15006,9029,7516,4034,3585,4314
23007,8003,10818,10761,13820,1682,9437,9693,1086,9649,1189,8651,2166,9978,8310,14599,7789,8580,13666,18318,2310
23008,13335,11757,5630,14662,11435,17027,866,11547,2503,2669,8243,8596,2122,3732,4047,8629,2265,12062,5677,1367
23009,10776,15084,275,5640,19619,1753,3065,10666,15782,5366,8968,10723,8265,15831,578,15741,9394,1125,17118,14408
23010,10902,16028,19140,13396,16518,18814,8881,14633,1357,15176,15917,19951,12666,2623,5767,4491,14699,7649,10174,8670
23011,3983,6327,6122,18205,13446,7342,3092,6381,12693,19507,5016,10282,4504,4155,10554,9854,11201,12057,13561,14835
23012,3650,9933,15131,8697,7667,2895,6028,17577,8116,15928,12816,14392,12250,18735,17657,6478,329,6466,11115,7979
23013,7241,6481,13775,4137,15919,2560,13744,3823,4988,613,15423,9096,1934,1217,6703,5589,954,14605,1669,14101
23014,4588,18707,11768,5463,2288,3074,10389,2687,18699,19106,6879,17768,7325,14653,3184,6177,7123,8906,761,14206
23015,4745,15646,16460,1658,4320,11186,737,13457,15128,4393,17030,8015,16932,1026,11798,18588,16424,8094,13646,2513
23016,18046,15195,13579,2055,17963,13822,18391,17131,19381,19827,16488,19520,14566,12716,5387,16411,13784,5599,14464,10376
23017,18623,5375,13422,7754,17958,7597,5380,8182,9883,1741,853,12970,14491,8035,16700,16993,3248,1685,19106,1424
23018,6992,13770,19923,4774,5493,1031,585,6388,11786,19557,5816,16926,14721,19907,15030,14373,6730,14465,2689,1615
23019,19099,6981,4822,18371,17246,8743,9879,1901,6253,17941,2510,7744,13904,9077,18764,18484,5123,19159,1624,481
23020,12466,14725,10118,9024,18630,675,15350,980,615,5200,13807,11733,17267,16226,13677,12004,9572,9769,13362,2595
23021,4884,6147,10360,4715,8568,13246,11754,6776,7176,2741,15637,9661,17937,11974,17445,7288,16924,9246,12737,15572
23022,276,2336,447,5996,13861,5912,5150,7689,595,13067,17618,13247,4051,13356,160,16379,15114,11544,11473,10107
23023,10037,876,18288,1361,15572,14955,19382,672,18745,18616,11204,1043,13251,3309,9277,1407,2923,11206,5577,17510
23024,8645,2631,11078,12593,7048,17354,1548,12279,12682,11031,14646,13828,12144,15695,18814,19697,5847,10424,9598,18767
23025,8119,13871,11269,9533,9352,12642,3928,13724,18185,3601,5124,4247,5078,3125,17928,12350,5668,5358,7859,15833
23026,15608,9196,14297,7674,11675,4573,9793,17416,12986,17966,11742,14806,7066,18768,15544,12898,16169,1081,7189,16281
23027,11669,2818,13458,5453,11191,14735,8122,15172,10101,3768,9628,4167,8123,16834,3191,11032,12699,13027,2600,18624
23028,4397,18981,7235,504,3954,5037,11459,3784,9020,16518,10898,7655,11843,19570,6706,11233,5258,12506,8573,16830
23029,11777,16832,17678,18528,5412,16172,11522,13734,9144,12384,14530,12893,9866,17891,10003,4918,3667,170,11585,154
23030,13312,10111,17376,12681,15577,17412,6248,19625,9332,15889,2655,18934,9122,7775,16794,13303,14582,9546,12036,11221
23031,804,432,7614,13989,4560,16753,344,2946,9251,1603,2066,2203,5130,6706,19903,3119,8138,8303,6499,11390
23032,1815,2458,16779,3350,2561,6483,2332,6104,4321,19331,3239,14237,15091,18487,4406,19142,13367,18670,10811,1486
23033,1228,4286,18567,12603,8881,19047,17668,9153,7088,17892,19741,16239,4178,15360,3451,6443,6548,8210,4226,543
23034,3897,7602,14851,1326,10068,4565,16952,7419,10952,3271,1630,10456,6853,17558,6766,2005,18881,8427,860,18051
23035,8519,3841,17383,6188,15120,3404,14842,5129,9624,2221,16333,3134,188,10353,19787,9294,1865,8057,15143,17757
23036,567,10995,19742,19871,12405,3824,16993,12311,10524,19078,4884,8229,14574,2119,1374,2808,19368,8343,18082,131
23037,18310,6899,13200,375,16911,10289,1224,11810,13661,13193,19809,9680,19367,19008,652,596,15957,17065,3855,5061
23038,127,11798,19818,10594,9321,3061,19998,1333,3440,10236,4291,13306,7942,13836,14245,3293,18448,6632,15821,12697
23039,11916,5539,10459,16617,7674,3808,6981,17456,7799,17374,12217,12191,16649,4991,6901,267,18956,285,3632,12285
23040,10647,15307,13786,2963,16612,9748,3817,5858,14375,2451,10962,1547,998,6540,17881,958,14590,10768,6964,14335
23041,3841,5300,18104,9286,6003,16232,17688,17001,16182,11329,16159,3280,2416,16303,12599,19331,18807,1459,14202,17152
23042,7430,8563,5011,1760,7650,14714,19532,5682,11202,4294,10624,3473,360,12805,6779,5695,8179,922,15632,8581
23043,2468,6632,6441,9462,19642,16449,9091,17768,5368,7999,1176,10242,11936,7176,5288,6494,7383,4552,19318,4002
23044,4455,15112,14157,19976,2599,10130,5672,452,7711,13428,11280,17990,3739,18317,3577,9848,7555,9020,1916,1061
23045,16200,3130,2970,14668,13109,8392,1993,6402,2847,12841,12644,17252,11508,2654,19770,2337,342,16907,2560,5086
23046,11203,1312,11797,14088,19600,4646,6171,13530,5815,12185,12497,16481,10305,19436,5722,18497,11184,805,5591,18353
23047,17504,9315,3739,16731,6174,14476,1108,15097,14225,15535,1758,18034,4240,17787,3878,8640,17316,6655,12690,5920
23048,19189,10171,1572,9842,14883,16211,13222,13915,4001,3321,15393,18569,17841,12798,5405,7744,7848,19973,11086,9447
23049,5087,14204,2752,15905,10457,10199,11168,16821,7647,18469,16165,19932,14730,6259,16925,5714,569,1883,12603,8935
23050,9856,6934,886,13372,9815,6001,16438,17752,5727,17306,2401,7128,1244,17367,11795,1641,9530,12919,19155,17497
23051,17664,13334,1950,13857,5875,16892,2185,7644,2871,9807,12400,1494,13506,9557,16017,9006,4624,14199,16746,16279
23052,18468,6300,13820,18682,17487,10522,13293,18952,13749,6270,5401,2372,18023,11447,3361,16601,7384,19169,13386,4718
23053,9124,13725,12266,19080,16254,5108,3486,3435,6052,14474,5874,2504,2772,1061,10786,10324,17696,5300,16178,766
23054,13708,15206,15003,6963,17644,7589,14985,12168,5954,6333,11935,19152,17524,2833,7888,1169,8621,19331,2148,13721
23055,6292,223,19576,16651,3022,1943,3412,5411,5508,16144,13810,8812,14485,12052,6507,12203,13461,19027,14313,6190
23056,1102,7808,13596,10149,1522,6133,3421,17108,331,13826,10463,13723,6880,14432,12860,18137,1367,13413,5429,3905
23057,3498,19738,3681,3752,9697,9352,3251,4299,1725,12165,7236,16035,3650,4663,5931,19142,2778,16414,15105,11215
23058,16094,11308,3883,1417,4947,3789,8632,6415,4094,4084,4429,14536,6321,12359,8424,9652,16218,3493,15582,6430
23059,9084,1135,12314,9872,17989,15649,15689,11160,3478,15716,7664,4865,18102,19639,18724,8341,3639,6300,2514,10618
23060,10580,8992,1930,14292,2914,12094,4396,2414,2137,7810,10103,5158,16954,17674,17210,2411,4454,5852,5789,17899
23061,1676,10368,10204,15410,12901,13264,14806,10750,16540,12956,6798,15015,7876,12412,11307,16313,10503,9408,14119,10139
23062,4290,19245,5527,4165,10780,2191,12561,10604,8006,3165,12615,17076,14601,13199,621,150,5610,14613,3234,12850
23063,13915,9134,11741,12562,11681,13187,5511,16580,15550,8279,1618,18076,5549,10209,17698,19137,2923,16730,11878,4026
23064,17001,16189,209,5522,19834,14113,19582,7346,2371,16244,2006,8996,12046,7321,15237,16144,14829,8256,15183,19224
23065,16304,14462,8285,9329,15698,18634,4842,14105,6357,12765,9151,1797,1187,14934,10269,18104,5765,2970,5573,2791
23066,19734,8167,4926,19404,7655,2036,17725,9721,10789,14912,6047,12970,9296,12692,13981,2751,7077,1982,5930,18172
23067,8400,426,14900,18524,11114,18930,13652,8221,7115,495,14489,4471,18496,6713,16996,17117,14038,12633,13447,3238
23068,16049,15757,8335,19459,10984,13383,16767,9334,18736,4293,1108,629,1006,3007,15194,4914,19100,14122,5100,8378
23069,7687,5885,5990,13721,16236,935,1028,12217,13233,12362,9935,12153,14807,14286,15992,11149,255,792,1212,1260
23070,12794,15118,19877,9874,7141,8477,13561,8887,9414,2450,17108,7439,12779,18664,664,13311,17994,15619,10778,19949
23071,6481,8008,360,7358,18896,19667,17453,3524,1952,17835,1606,1838,2048,6452,12225,12724,18751,1086,2313,11870
23072,17017,4463,11664,1202,18002,3725,10545,18286,4563,7356,9552,13245,5829,15703,12362,4635,8817,16196,15648,11985
23073,18328,10600,10671,1387,4557,7863,7486,10960,733,18741,19500,3142,1528,8480,8580,10069,19449,5642,17503,6814
23074,8474,12964,8254,19604,10557,568,10101,8747,16624,10282,12482,6867,10130,10948,6224,197,18036,13059,6071,11920
23075,14399,13041,8230,8918,9931,1120,1703,15582,7328,18953,2450,2243,9642,11552,5309,11426,11838,3914,13069,1897
23076,2325,8645,4860,12171,2550,12069,10805,5954,12726,9242,2518,12179,11096,14876,1321,13522,13776,19479,18268,16567
23077,10099,12150,16199,18421,11276,4616,13480,7972,19662,13381,4925,1551,16875,14339,1190,4966,6575,283,14657,8954
23078,13220,15122,10712,9528,3386,17311,13333,17299,12539,1745,11364,12820,2650,8355,8578,6920,15530,3109,1316,18709
23079,11098,6960,4863,6156,11773,9409,5929,18165,18623,7745,5724,13867,19496,3747,5960,16425,10552,16700,15165,6274
23080,7348,9224,14961,6233,12139,8200,6881,3733,7832,13363,15754,14823,14260,11448,19729,2737,16342,10685,17217,4573
23081,3095,901,9306,11666,6642,11872,697,7186,17895,1995,18102,18770,3360,7564,18895,11268,2611,6746,6358,9778
23082,6915,18090,10628,15539,3459,17365,14088,2213,4464,12975,6661,2617,13031,3402,8881,9460,2184,17065,669,17848
23083,19083,14787,16095,11569,13595,7105,484,6652,6938,16689,14063,1216,18552,7502,19648,8216,10256,15342,17039,16598
23084,674,3269,9825,10933,13146,17996,13659,5439,6052,13098,18744,16740,2644,19097,1774,6704,12614,9678,17633,15856
23085,14756,2057,16049,11129,16695,707,3249,15605,6499,4957,14611,4317,7646,16647,6545,13387,10620,16551,587,2368
23086,10648,4896,13868,11347,405,1940,1241,14048,3351,16754,8882,12419,909,8797,6651,3088,382,12354,1167,14268
23087,3036,2612,4464,2516,9288,7786,14999,19284,15283,9116,8596,19192,16846,2207,8383,16033,10533,16169,14301,17945
23088,4012,3898,17285,4650,17871,4072,8988,11816,7785,17932,8032,16206,7242,16555,17810,3737,6437,11776,11462,16917
23089,7300,6375,11132,6593,2961,17265,13496,240,18781,13234,11968,6025,10674,18004,19871,7829,10369,9424,14292,2436
23090,9777,1145,18847,6878,14177,4425,12626,18911,1119,1572,10006,5667,2328,10139,17999,17888,19668,12292,4271,4601
23091,13214,15140,9728,15065,15264,5587,594,14279,13133,16316,196,13641,4863,891,16334,3322,6972,15876,9994,18221
23092,16976,2179,11990,9275,950,6184,13712,17649,11938,2267,3039,3108,3640,11592,9504,1581,8505,2274,19052,17233
23093,10187,17848,1833,2218,10046,15265,15775,18476,7766,12462,6090,15468,4560,2966,17241,2024,7598,9096,18432,3111
23094,1552,16015,5364,19977,13869,11322,3278,3407,2424,19118,7960,15144,12711,14942,9454,13934,3131,14912,6614,18309
23095,6545,19589,17141,1682,1605,16249,5145,15905,6382,11426,16453,14467,19434,3482,10972,2147,18962,18601,1133,4357
23096,5721,8520,2244,19507,15224,11780,7908,12405,5246,7544,12720,7311,965,19704,12835,18806,19158,5790,2415,4047
23097,748,17865,7993,6920,515,12297,5039,3105,5669,19101,8910,175,8398,1051,17768,15963,13971,2551,17077,4559
23098,2513,18490,11975,10682,18669,5692,5195,10977,3557,6236,1811,8704,133,276,8787,7436,17894,2429,19003,15583
23099,11281,9528,1357,12733,4055,18519,8842,5580,2552,2854,11550,15960,609,7519,12207,1327,17354,18242,3335,18658
23100,3243,14431,535,16084,17857,10571,2309,15179,1246,12959,10478,5277,13938,7041,16562,8609,12407,19530,6177,19302
23101,1437,1441,18422,5522,12934,6218,5434,11100,11107,12490,2134,9334,16610,6486,3298,19171,10421,3395,11521,9256
23102,12276,5898,19972,19942,15637,338,10002,8698,3258,9388,16211,1856,17392,19986,2069,7940,7273,384,13444,17215
23103,16137,3095,6802,516,14231,2727,7323,9839,14222,18894,16257,18607,267,14841,17251,8393,7243,11752,11224,18425
23104,5360,17076,3700,18379,3165,3352,17207,16332,4359,18630,16997,397,1342,16122,8513,16100,8263,19952,16662,17544
23105,15895,12218,15512,1489,15202,19227,14379,7355,16441,14958,5990,2149,13155,14572,12659,12060,4423,13583,9906,7559
23106,565,2958,5531,843,6380,15367,9219,13629,12182,3398,7699,2790,15030,16476,4111,19930,11453,18964,5242,12065
23107,19168,19339,16371,1727,7204,8345,15240,1619,3197,5260,14994,8556,3580,12830,17744,13887,1502,6099,7985,10230
23108,12615,2417,11422,8461,15037,18802,15060,1775,18714,10945,11097,4839,5743,11472,2791,17752,1790,625,13031,2170
23109,16288,11157,6781,2223,4074,11784,758,8252,13782,2776,19704,1868,2097,7297,1707,9922,483,13108,16084,4693
23110,11430,13829,4923,1120,11333,8876,8087,5122,13561,19151,12767,3131,18095,823,15585,19561,8529,13796,6826,9258
23111,17375,3988,2500,6700,18597,7321,16813,5998,7620,5666,12311,19700,6763,14029,10333,9460,664,1186,6687,7660
23112,11341,10940,16334,1801,5095,2685,11608,19648,16370,10537,19976,9898,19248,2861,1962,9208,7715,5218,5581,18255
23113,7461,7228,14251,16175,2873,16881,14307,6110,15403,16021,14294,2813,18333,18952,9558,12191,229,4815,9376,12604
23114,5555,17951,13306,5918,7872,674,13251,19319,16699,11572,5635,6246,17436,10503,11775,19941,10310,7142,14565,16395
23115,3818,939,8419,2147,6306,11673,8797,19448,12020,12161,12043,7983,5714,10090,10301,5120,14556,18119,12759,10191
23116,758,285,11115,4498,19888,9979,7302,1238,5758,6792,7915,13693,9686,3014,4032,4419,16583,1440,11160,7838
23117,18898,6193,18530,2925,670,9082,11017,18984,1145,4418,12321,5569,3201,2441,5596,19405,6308,14035,181,16341
23118,16839,2028,4469,11629,3995,6028,2533,11383,15682,15880,2423,12042,18745,16007,1939,17167,2462,13448,9079,464
23119,6892,15153,19500,777,8040,18885,18828,13748,13827,859,7360,8316,2914,2303,7014,17447,14822,9962,2890,13531
23120,14914,16830,4571,2625,4559,1380,19033,13757,1009,18153,8842,11762,3214,9493,9478,11069,4138,5311,18169,8198
23121,19948,8512,5643,11763,5584,17239,1434,7453,2351,19530,4475,1835,18967,2560,5897,3990,9614,13865,15410,290
23122,5772,18968,4563,14803,3320,1951,915,3898,12037,17180,5164,11864,4945,7933,16072,19797,12117,15472,13192,18314
23123,9368,10517,7009,15096,6796,9318,12862,12365,7315,6627,16957,12083,6552,6217,17052,19262,10806,4751,10694,7235
23124,14888,18048,3873,10239,14652,8006,9454,871,13132,2539,5027,15534,3369,7812,16819,12660,5226,7801,10234,6741
23125,7404,2386,7491,14484,10258,7397,142,7810,1467,3711,4255,9012,2052,14713,16738,8160,6193,11295,1665,16332
23126,348,10035,1012,10529,18393,12215,4157,18141,19364,7313,5909,10430,15451,5815,5967,11961,11452,574,18660,13823
23127,517,9693,14905,4172,12081,6084,7538,4375,6611,14939,6009,12889,16574,2699,19858,1275,3341,15463,6007,12519
