"position","G_2035BALd7_S1-cons","G_2073BALd7_S0-cons","G_2078BALd7_S0-cons","G_2081BALd7_S4-cons","G_7960BALd7_S0-cons","G_7970BALd7_S7-cons","G_7971BALd7_S0-cons","G_7992BALd7_S0-cons","G_BRSVSweden620p4_S0-cons"
11026,75,805,1400,96,1394,75,2007,561,2557
11027,75,805,1399,97,1393,76,2007,557,2553
11028,75,809,1404,99,1379,76,2017,561,2557
11029,74,807,1394,99,1383,76,2005,559,2558
11030,74,811,1392,99,1381,75,2014,550,2549
11031,74,799,1385,98,1372,75,2016,546,2546
11032,75,807,1401,99,1376,75,2022,556,2560
11033,77,811,1423,100,1401,77,2060,564,2605
11034,79,812,1418,97,1404,77,2082,565,2638
11035,80,830,1434,101,1412,78,2099,571,2654
11036,81,837,1460,103,1418,78,2115,579,2657
11037,81,841,1473,103,1417,79,2122,581,2675
11038,80,841,1461,102,1409,79,2121,582,2685
11039,79,840,1458,104,1415,79,2123,584,2682
11040,79,843,1456,106,1420,79,2127,573,2672
11041,79,829,1446,105,1408,78,2134,576,2671
11042,79,814,1412,103,1394,79,2100,572,2623
11043,78,827,1431,104,1401,75,2091,579,2647
11044,80,829,1414,104,1402,76,2086,576,2624
11045,79,833,1439,104,1403,75,2098,576,2638
11046,80,840,1443,106,1398,76,2093,580,2647
11047,81,836,1433,105,1389,76,2091,577,2647
11048,79,830,1425,104,1386,76,2093,581,2643
11049,80,831,1421,103,1379,75,2076,581,2645
11050,74,839,1439,106,1376,75,2092,583,2659
11051,76,858,1456,105,1402,76,2126,588,2703
11052,75,859,1464,106,1408,77,2128,594,2705
11053,76,842,1447,103,1393,76,2113,587,2671
11054,77,859,1464,104,1401,75,2132,587,2688
11055,75,858,1464,103,1400,75,2132,588,2684
11056,74,849,1458,105,1389,75,2124,588,2679
11057,75,850,1457,104,1395,76,2130,584,2678
11058,69,850,1451,106,1380,73,2118,586,2677
11059,69,865,1472,103,1396,74,2149,598,2720
11060,68,860,1460,105,1372,73,2118,590,2687
11061,69,853,1451,101,1365,71,2107,596,2676
11062,69,854,1462,104,1363,72,2106,594,2683
11063,69,861,1474,107,1368,73,2120,593,2699
11064,70,858,1466,103,1363,72,2112,596,2684
11065,70,858,1455,104,1362,73,2120,591,2686
11066,67,860,1473,107,1366,71,2112,599,2696
11067,67,857,1476,105,1360,72,2118,594,2688
11068,64,850,1473,106,1338,72,2093,590,2672
11069,64,848,1466,106,1342,72,2088,590,2676
11070,64,863,1475,105,1351,71,2094,592,2702
11071,65,859,1481,106,1356,72,2107,595,2708
11072,65,868,1493,107,1366,71,2106,598,2721
11073,65,871,1493,105,1359,72,2108,596,2727
11074,65,874,1497,105,1336,71,2096,597,2714
11075,65,875,1504,107,1346,72,2105,597,2716
11076,70,960,1626,112,1481,76,2290,636,2897
11077,70,957,1619,110,1489,76,2301,640,2868
11078,70,969,1640,112,1496,75,2322,648,2903
11079,68,969,1630,111,1472,77,2321,640,2885
11080,65,954,1618,112,1465,77,2298,641,2867
11081,64,960,1623,112,1472,77,2303,640,2879
11082,65,952,1611,110,1463,77,2305,637,2851
11083,65,951,1605,109,1471,78,2310,646,2864
11084,64,949,1599,107,1459,78,2305,644,2862
11085,62,898,1526,102,1370,73,2174,599,2673
11086,63,894,1517,102,1363,73,2173,598,2689
11087,62,886,1504,101,1354,72,2155,596,2660
11088,62,889,1504,100,1347,72,2155,592,2662
11089,62,879,1499,101,1342,72,2141,590,2662
11090,61,895,1522,102,1341,72,2157,595,2675
11091,61,882,1488,100,1335,71,2129,591,2638
11092,58,878,1484,102,1312,70,2136,583,2627
11093,58,892,1524,101,1340,71,2167,595,2653
11094,57,891,1538,102,1345,72,2171,595,2666
11095,57,893,1536,104,1346,72,2192,599,2678
11096,57,895,1536,101,1351,73,2190,601,2678
11097,56,896,1541,103,1331,73,2166,597,2675
11098,56,892,1537,103,1328,73,2164,591,2670
11099,55,889,1531,104,1316,73,2154,588,2668
11100,55,889,1524,104,1320,72,2159,589,2672
11101,55,887,1514,106,1316,72,2162,586,2655
11102,55,873,1500,104,1279,72,2121,576,2606
11103,55,871,1490,103,1276,72,2100,573,2583
11104,53,867,1484,104,1271,74,2085,570,2569
11105,53,873,1501,104,1278,73,2126,574,2607
11106,52,866,1487,102,1284,73,2138,572,2619
11107,53,866,1490,101,1277,73,2129,568,2602
11108,53,861,1499,105,1282,73,2142,569,2615
11109,53,871,1497,105,1282,74,2143,572,2619
11110,53,872,1493,103,1285,74,2150,570,2614
11111,53,870,1495,104,1275,74,2140,565,2618
11112,53,874,1494,105,1284,74,2144,575,2621
11113,52,879,1504,103,1281,74,2171,578,2645
11114,53,873,1503,105,1266,72,2150,580,2602
11115,52,877,1488,103,1261,72,2146,572,2594
11116,53,873,1480,105,1263,73,2131,572,2572
11117,53,889,1521,106,1285,73,2161,585,2624
11118,54,883,1502,105,1283,73,2164,577,2626
11119,52,894,1526,106,1285,72,2177,588,2636
11120,57,972,1660,110,1441,76,2372,634,2912
11121,55,970,1659,112,1444,76,2371,636,2910
11122,52,961,1653,108,1441,77,2345,632,2880
11123,52,969,1673,109,1465,77,2359,635,2884
11124,52,972,1668,109,1458,78,2348,630,2885
11125,52,973,1679,107,1465,77,2354,637,2895
11126,53,985,1682,107,1467,77,2377,638,2908
11127,53,973,1684,108,1457,75,2356,637,2888
11128,54,967,1695,109,1453,76,2386,639,2904
11129,43,886,1567,89,1293,62,2170,584,2584
11130,43,894,1569,88,1294,60,2152,596,2592
11131,44,903,1580,90,1315,59,2171,591,2620
11132,43,888,1568,88,1302,58,2155,591,2587
11133,43,890,1579,90,1295,58,2161,593,2599
11134,44,889,1563,89,1288,58,2152,596,2588
11135,44,885,1546,89,1272,57,2121,579,2541
11136,44,876,1533,88,1266,57,2106,577,2530
11137,44,882,1521,89,1235,58,2067,568,2490
11138,44,881,1512,89,1239,59,2058,569,2495
11139,43,880,1515,89,1237,59,2056,566,2498
11140,44,865,1504,86,1208,57,2027,561,2444
11141,43,856,1497,86,1209,57,2029,560,2428
11142,43,855,1504,83,1212,58,2043,570,2453
11143,42,863,1506,85,1210,58,2049,567,2449
11144,43,860,1508,84,1211,58,2053,566,2460
11145,43,857,1511,82,1213,57,2047,569,2451
11146,43,864,1504,86,1215,58,2061,572,2452
11147,44,874,1539,87,1228,58,2070,576,2480
11148,44,878,1528,86,1231,58,2066,572,2471
11149,44,873,1527,83,1227,58,2075,569,2477
11150,44,870,1520,85,1227,58,2068,566,2463
11151,43,855,1490,84,1198,57,2054,560,2436
11152,43,862,1496,86,1208,58,2069,562,2449
11153,43,862,1505,86,1215,59,2077,560,2461
11154,43,870,1513,86,1218,59,2077,562,2472
11155,43,871,1515,86,1224,59,2073,566,2469
11156,43,857,1513,87,1200,59,2054,565,2446
11157,43,859,1507,87,1199,59,2054,560,2449
11158,43,861,1502,85,1198,59,2049,559,2438
11159,44,861,1489,86,1201,57,2044,559,2428
11160,45,860,1480,86,1185,56,2046,558,2437
11161,44,862,1494,86,1186,55,2044,561,2456
11162,44,863,1499,86,1179,55,2052,561,2460
11163,44,856,1499,86,1169,55,2047,557,2457
11164,44,872,1507,87,1188,56,2066,566,2483
11165,44,866,1508,87,1191,56,2060,558,2482
11166,46,870,1510,87,1191,56,2071,569,2486
11167,47,864,1504,86,1184,56,2059,563,2464
11168,46,863,1489,85,1171,55,2040,558,2453
11169,46,857,1489,84,1170,55,2042,552,2429
11170,45,859,1483,85,1177,54,2031,554,2443
11171,46,861,1490,86,1176,55,2031,559,2440
11172,46,856,1480,84,1163,55,2026,549,2448
11173,46,865,1470,83,1173,58,2030,551,2444
11174,46,866,1496,84,1173,58,2041,557,2441
11175,46,868,1505,84,1176,58,2049,555,2447
11176,46,867,1502,84,1180,58,2050,558,2452
11177,46,868,1484,83,1169,56,2029,552,2445
11178,45,866,1489,84,1179,59,2036,558,2442
11179,45,867,1510,84,1175,59,2039,564,2460
11180,45,858,1487,83,1162,59,2022,562,2427
11181,45,855,1482,83,1162,59,2022,557,2423
11182,45,858,1479,81,1149,59,2002,550,2387
11183,45,859,1465,79,1146,59,2002,546,2383
11184,44,855,1467,81,1140,59,2003,541,2395
11185,45,864,1487,81,1154,59,2026,552,2410
11186,44,861,1480,81,1154,59,2028,551,2417
11187,45,864,1486,80,1151,59,2017,551,2410
11188,49,937,1592,90,1252,65,2144,606,2579
11189,50,940,1596,91,1257,66,2156,609,2601
11190,50,938,1593,89,1260,66,2160,611,2594
11191,50,938,1602,91,1263,64,2168,610,2588
11192,50,933,1602,91,1258,64,2151,608,2583
11193,52,927,1595,91,1246,65,2151,604,2576
11194,52,927,1580,89,1250,64,2139,605,2569
11195,51,920,1575,89,1246,64,2142,596,2552
11196,52,925,1578,90,1246,65,2135,597,2558
11197,44,792,1395,72,1103,58,1849,526,2178
11198,44,792,1377,71,1100,58,1838,518,2159
11199,42,804,1414,71,1126,57,1874,528,2201
11200,46,800,1423,73,1129,58,1887,531,2217
11201,47,809,1427,74,1133,58,1898,530,2231
11202,46,809,1441,74,1132,59,1898,536,2228
11203,47,818,1456,74,1134,58,1909,535,2243
11204,47,818,1449,73,1132,57,1898,537,2244
11205,47,814,1442,71,1122,58,1884,531,2224
11206,47,818,1450,75,1130,58,1899,539,2229
11207,46,804,1442,73,1117,57,1862,524,2183
11208,43,769,1372,70,1058,53,1781,497,2017
11209,43,768,1363,72,1053,53,1779,501,2032
11210,41,757,1351,69,1036,53,1746,487,1983
11211,41,753,1327,70,1027,53,1748,487,1974
11212,41,755,1334,70,1029,52,1722,482,1957
11213,41,752,1327,68,1033,52,1723,479,1953
11214,41,759,1334,66,1039,52,1744,483,1954
11215,42,768,1344,68,1037,52,1735,486,1972
11216,41,763,1350,68,1041,52,1735,486,1965
11217,42,758,1343,67,1039,52,1741,485,1967
11218,42,751,1336,66,1035,50,1736,481,1954
11219,42,754,1343,66,1034,51,1734,489,1956
11220,42,759,1345,66,1036,51,1735,494,1968
11221,42,762,1351,66,1034,51,1737,494,1964
11222,42,752,1334,67,1022,50,1729,491,1947
11223,42,746,1329,63,1012,49,1708,492,1878
11224,42,744,1326,63,1015,49,1704,490,1881
11225,42,739,1312,61,1000,46,1697,482,1868
11226,42,731,1299,60,1002,46,1686,486,1847
11227,42,731,1307,65,1005,46,1680,487,1852
11228,42,721,1300,66,992,45,1653,483,1812
11229,42,717,1301,66,1000,45,1652,480,1812
11230,46,724,1331,65,1014,45,1685,490,1834
11231,45,725,1337,64,1018,45,1691,495,1830
11232,45,720,1340,66,1014,44,1694,493,1841
11233,45,726,1341,65,1016,45,1685,494,1841
11234,44,723,1338,66,1011,44,1687,497,1837
11235,44,719,1324,66,1008,45,1673,489,1808
11236,43,713,1291,66,988,45,1636,481,1778
11237,43,715,1305,64,987,45,1641,486,1773
11238,44,718,1297,64,970,43,1619,478,1775
11239,44,716,1310,63,978,43,1616,482,1776
11240,42,714,1306,64,977,43,1611,485,1783
11241,44,710,1298,65,978,43,1606,478,1778
11242,43,731,1319,67,980,44,1627,486,1802
11243,44,733,1330,66,991,44,1624,490,1808
11244,44,728,1332,66,987,45,1621,490,1804
11245,44,730,1333,67,993,44,1623,489,1814
11246,44,733,1335,68,989,44,1625,486,1801
11247,44,733,1326,67,984,44,1624,486,1804
11248,44,737,1326,68,981,44,1616,487,1801
11249,44,738,1325,67,989,44,1621,483,1802
11250,44,736,1314,70,981,46,1605,478,1790
11251,42,718,1294,67,941,45,1570,474,1745
11252,42,709,1284,70,934,45,1548,473,1738
11253,42,706,1276,68,935,44,1544,476,1732
11254,42,705,1266,66,938,43,1540,471,1742
11255,43,706,1281,65,945,43,1547,465,1751
11256,43,718,1290,70,941,42,1554,475,1757
11257,44,717,1284,72,949,43,1566,476,1759
11258,44,716,1296,73,943,42,1565,476,1758
11259,44,721,1287,72,948,42,1576,479,1760
11260,44,715,1297,73,950,42,1571,478,1764
11261,44,713,1293,69,949,46,1576,476,1754
11262,44,709,1273,68,953,46,1560,476,1752
11263,41,701,1264,67,943,45,1555,472,1730
11264,40,694,1249,69,928,47,1513,459,1694
11265,40,692,1246,69,931,47,1502,465,1692
11266,40,681,1220,68,926,46,1483,463,1660
11267,41,681,1213,66,928,47,1482,455,1662
11268,41,684,1229,67,928,46,1484,462,1666
11269,41,693,1222,70,960,46,1519,464,1693
11270,41,687,1210,66,953,46,1512,459,1682
11271,41,681,1220,72,952,45,1495,454,1647
11272,41,687,1219,67,950,45,1497,456,1658
11273,41,677,1212,69,938,45,1481,452,1641
11274,41,676,1215,69,935,45,1478,452,1645
11275,41,675,1212,69,932,45,1471,455,1635
11276,39,668,1203,70,920,45,1457,449,1614
11277,40,665,1202,68,918,45,1459,451,1603
11278,40,607,1107,61,855,42,1340,411,1438
11279,40,604,1117,63,851,42,1342,413,1444
11280,38,601,1109,61,846,42,1320,410,1438
11281,39,608,1120,65,858,45,1331,410,1433
11282,39,609,1119,65,857,45,1324,410,1439
11283,39,608,1133,62,859,45,1321,412,1434
11284,38,607,1119,64,860,45,1319,413,1435
11285,39,614,1124,63,863,45,1316,409,1432
11286,39,612,1117,63,858,45,1311,413,1421
11287,39,609,1103,60,839,43,1302,410,1419
11288,39,607,1106,61,836,43,1299,412,1425
11289,39,598,1099,61,830,43,1289,406,1414
11290,39,602,1089,61,833,44,1303,397,1413
11291,38,605,1103,60,834,43,1296,400,1430
11292,39,604,1106,59,837,43,1308,405,1439
11293,38,607,1098,58,841,44,1313,403,1452
11294,39,603,1102,63,842,44,1306,406,1457
11295,39,605,1103,63,837,44,1313,401,1455
11296,39,595,1089,61,826,44,1289,396,1439
11297,41,623,1111,62,849,43,1335,404,1489
11298,40,625,1108,62,853,43,1338,404,1487
11299,40,624,1116,63,854,43,1339,403,1487
11300,40,620,1108,65,861,43,1331,404,1503
11301,38,599,1091,62,839,42,1283,394,1450
11302,38,605,1101,63,842,42,1284,397,1454
11303,38,601,1096,59,846,41,1286,400,1458
11304,38,602,1099,60,846,42,1279,396,1458
11305,38,604,1091,60,846,42,1284,395,1455
11306,35,576,1037,58,792,40,1201,372,1378
11307,36,585,1063,58,814,40,1231,378,1399
11308,34,577,1044,61,806,40,1208,365,1380
11309,33,583,1068,63,831,41,1234,368,1410
11310,34,585,1067,63,831,41,1226,369,1393
11311,34,571,1038,60,817,40,1204,364,1388
11312,33,573,1043,59,817,41,1206,362,1387
11313,33,570,1044,59,807,41,1201,364,1376
11314,33,569,1021,61,794,41,1193,360,1373
11315,33,567,1014,59,801,41,1194,362,1371
11316,30,533,962,61,755,39,1099,348,1267
11317,30,538,963,61,768,39,1109,343,1268
11318,27,524,923,59,736,36,1045,325,1212
11319,29,533,948,57,765,39,1066,329,1239
11320,31,540,965,60,783,39,1085,335,1262
11321,31,544,966,61,776,38,1076,334,1262
11322,31,547,974,61,783,38,1082,330,1282
11323,31,550,969,62,786,38,1078,333,1281
11324,31,549,971,61,780,40,1078,331,1280
11325,31,551,981,62,791,40,1089,333,1284
11326,30,521,934,58,739,38,1037,324,1219
11327,29,518,938,60,742,38,1019,323,1206
11328,28,454,855,56,679,36,920,300,1080
11329,25,424,808,56,628,34,872,285,989
11330,25,424,807,55,627,33,861,283,983
11331,25,422,801,56,613,33,843,275,968
11332,25,419,790,54,605,32,840,274,952
11333,25,414,786,55,605,32,846,272,944
11334,22,395,757,56,580,32,813,270,927
11335,24,393,759,56,583,32,814,271,923
11336,26,410,790,55,597,32,867,282,949
11337,25,408,791,56,596,33,856,284,947
11338,25,406,794,54,594,32,856,285,953
11339,26,418,826,56,621,33,883,288,974
11340,26,421,822,57,626,31,887,287,975
11341,27,423,824,58,624,32,896,287,981
11342,26,410,796,58,607,31,846,276,954
11343,25,410,803,59,601,31,843,278,953
11344,25,411,792,59,600,31,837,279,951
11345,25,411,798,59,597,31,836,275,943
11346,25,413,798,58,609,31,843,274,952
11347,25,412,790,58,604,31,835,273,944
11348,25,403,759,56,585,30,798,259,913
11349,25,410,763,57,582,29,802,262,918
11350,25,405,759,57,577,31,791,262,910
11351,25,406,750,55,579,32,790,261,909
11352,25,403,757,55,577,32,790,259,912
11353,25,405,760,55,580,32,798,262,916
11354,25,408,777,57,588,31,819,265,931
11355,24,406,770,56,588,31,816,266,926
11356,25,401,761,56,592,32,816,265,933
11357,25,403,769,56,593,32,814,267,930
11358,25,408,772,56,593,32,812,268,938
11359,26,408,769,54,592,32,811,264,928
11360,26,406,767,56,593,32,812,266,935
11361,26,407,769,57,595,32,811,261,937
11362,26,407,764,56,597,32,809,265,937
11363,26,401,763,57,588,31,801,258,935
11364,26,401,760,57,589,30,799,260,938
11365,26,399,770,56,597,31,802,264,933
11366,26,402,765,56,597,31,798,257,931
11367,27,402,773,56,599,31,804,257,934
11368,27,402,769,54,604,31,803,263,933
11369,27,405,773,56,605,31,809,261,943
11370,27,402,773,56,610,30,811,264,938
11371,27,406,779,56,610,31,815,263,939
11372,29,402,786,57,615,31,820,265,964
11373,30,415,791,57,625,32,834,264,978
11374,30,416,783,58,624,31,834,267,977
11375,30,420,795,58,625,31,830,264,980
11376,30,420,790,58,614,31,833,263,972
11377,29,419,785,58,616,31,835,265,984
11378,29,425,796,52,636,33,864,271,1000
11379,29,423,807,56,633,32,868,271,1005
11380,29,426,804,57,635,32,864,273,1006
11381,29,418,798,57,629,32,857,271,1007
11382,27,418,781,56,617,32,844,274,997
11383,27,421,781,56,614,32,843,270,996
11384,26,421,772,55,617,32,845,268,995
11385,27,417,767,57,613,32,842,260,990
11386,26,416,773,56,614,31,834,258,974
11387,27,414,766,52,615,32,816,253,952
11388,27,420,771,55,614,33,832,261,977
11389,26,416,772,56,619,33,835,259,985
11390,28,433,786,57,641,33,863,265,1000
11391,28,438,792,56,651,33,883,268,1015
11392,27,436,789,55,649,33,885,267,1010
11393,28,430,782,55,631,31,864,268,1008
11394,28,430,771,54,623,31,860,259,993
11395,29,435,786,56,630,31,873,260,1005
11396,29,435,789,55,634,30,878,268,1008
11397,29,436,793,57,637,30,875,266,1021
11398,29,435,800,56,645,30,871,270,1025
11399,31,433,799,57,645,30,876,274,1025
11400,31,435,803,57,648,30,883,269,1029
11401,31,435,795,57,639,30,880,273,1031
11402,31,431,795,57,636,30,878,270,1027
11403,32,435,786,58,641,30,874,263,1024
11404,32,436,791,58,635,30,876,258,1017
11405,33,433,782,57,644,30,879,265,1017
11406,32,435,779,57,630,30,868,257,1017
11407,33,433,773,57,628,30,861,257,1009
11408,33,420,762,54,628,29,861,253,1001
11409,33,436,781,57,627,29,882,263,1039
11410,34,439,787,57,632,28,882,267,1038
11411,34,437,778,56,630,29,879,263,1034
11412,34,439,780,56,623,29,867,263,1026
11413,35,443,794,57,651,30,900,265,1075
11414,36,440,789,57,656,30,893,261,1077
11415,36,440,791,57,656,30,899,253,1065
11416,36,440,792,54,654,30,897,256,1075
11417,36,448,797,54,663,30,902,262,1085
11418,36,446,791,55,663,30,897,258,1090
11419,36,446,789,56,661,30,897,259,1072
11420,36,447,781,56,660,30,892,255,1077
11421,36,446,791,56,658,30,893,259,1073
11422,35,430,758,52,624,30,855,244,1015
11423,33,428,759,51,627,30,851,240,1018
11424,34,431,767,51,631,29,857,246,1024
11425,34,429,750,52,632,29,857,240,1005
11426,34,419,736,49,624,29,851,238,1011
11427,34,426,735,51,622,28,846,237,1018
11428,32,424,743,49,621,28,846,243,1030
11429,32,429,747,51,625,28,846,239,1026
11430,32,430,752,51,623,28,834,245,1025
11431,31,425,750,50,618,28,836,242,1022
11432,32,427,746,51,622,28,834,246,1037
11433,33,420,744,51,618,28,836,245,1030
11434,32,422,747,50,622,29,840,250,1045
11435,32,417,748,49,621,29,838,245,1042
11436,31,422,735,51,622,29,831,243,1035
11437,30,407,729,50,605,28,820,240,1011
11438,29,416,734,50,613,28,831,248,1019
11439,30,416,729,46,604,28,829,245,1014
11440,30,419,728,51,613,28,830,249,1020
11441,29,412,715,49,608,28,820,249,1003
11442,28,415,711,49,607,28,815,243,1000
11443,28,411,701,48,593,28,795,247,990
11444,29,407,689,47,588,27,788,242,983
11445,28,408,689,49,589,28,784,246,977
11446,30,400,693,48,593,28,784,241,975
11447,29,389,671,47,585,28,766,241,959
11448,27,390,673,47,583,28,775,237,964
11449,27,384,670,46,576,28,757,238,952
11450,27,392,673,47,572,28,760,240,949
11451,27,386,671,47,574,28,761,232,949
11452,28,387,665,47,582,28,759,235,950
11453,28,386,661,46,583,28,764,231,951
11454,28,392,666,46,587,28,760,233,957
11455,28,385,666,45,578,28,757,230,949
11456,28,385,662,46,585,28,744,234,960
11457,28,385,664,46,585,29,747,233,946
11458,28,385,656,47,573,29,748,234,943
11459,28,375,663,47,574,29,754,233,951
11460,28,387,666,46,578,29,755,234,955
11461,28,379,654,46,566,29,742,234,935
11462,26,377,654,47,567,29,747,235,935
11463,27,383,664,47,576,29,758,239,950
11464,27,385,659,47,573,29,759,234,949
11465,29,387,675,49,597,30,783,244,965
11466,29,393,680,49,601,30,790,247,969
11467,27,391,674,48,595,30,782,243,958
11468,27,391,674,48,599,29,783,249,962
11469,27,393,676,48,597,29,781,246,957
11470,27,393,684,49,604,30,789,248,966
11471,26,399,683,49,615,31,793,245,968
11472,27,385,665,48,604,31,786,239,950
11473,27,388,663,48,614,31,783,245,944
11474,25,361,594,46,569,30,725,229,877
11475,25,355,584,46,563,30,719,223,866
11476,24,365,587,44,563,30,730,228,879
11477,26,359,588,45,556,31,729,226,876
11478,26,355,584,43,551,30,719,219,866
11479,26,358,578,43,552,31,729,229,876
11480,25,351,589,43,556,31,721,232,871
11481,25,358,582,44,548,31,712,227,860
11482,25,368,574,44,556,32,709,223,862
11483,25,365,578,44,557,32,705,227,870
11484,24,362,575,44,545,33,692,228,865
11485,24,358,570,44,545,32,686,226,857
11486,25,355,564,42,542,33,675,220,840
11487,25,352,556,40,536,33,672,221,834
11488,21,327,517,39,502,32,630,209,789
11489,21,315,517,39,499,32,625,203,795
11490,21,321,529,38,491,32,628,208,793
11491,21,312,531,38,496,32,623,203,787
11492,21,320,531,36,497,31,627,202,792
11493,22,327,536,38,498,32,624,209,796
11494,23,327,534,38,500,31,624,208,791
11495,23,324,537,38,502,30,627,208,790
11496,23,332,540,38,507,32,639,206,801
11497,23,326,536,38,510,33,624,211,806
11498,22,339,586,42,548,32,698,229,856
11499,22,344,587,40,547,33,698,230,855
11500,22,344,591,43,551,33,700,231,848
11501,25,343,598,42,547,34,712,238,869
11502,25,343,595,43,548,34,701,237,861
11503,25,342,590,41,538,31,697,237,866
11504,25,336,592,41,538,32,699,237,862
11505,25,332,589,41,520,32,679,234,844
11506,25,330,579,42,511,31,677,231,835
11507,23,283,508,39,449,26,566,191,701
11508,23,276,505,40,454,26,558,189,701
11509,23,279,510,39,453,26,560,189,706
11510,23,267,496,39,434,26,552,186,696
11511,22,267,494,40,437,26,541,191,688
11512,23,285,506,39,462,25,558,192,699
11513,24,286,517,39,461,25,563,197,708
11514,25,290,533,40,472,26,577,201,721
11515,25,287,531,39,473,26,577,202,719
11516,25,289,536,39,479,26,582,206,737
11517,24,295,545,42,494,25,594,213,756
11518,24,292,549,42,491,27,594,213,755
11519,23,296,548,42,501,27,595,214,754
11520,24,291,554,42,503,27,601,207,756
11521,21,292,541,43,482,26,578,211,736
11522,22,287,544,42,480,27,581,203,735
11523,22,289,549,42,482,27,581,202,731
11524,22,297,564,44,508,30,623,212,772
11525,21,290,565,43,509,28,625,210,771
11526,22,296,560,40,505,29,625,211,777
11527,22,293,565,43,509,29,623,214,790
11528,22,294,563,44,509,29,619,210,780
11529,22,294,570,45,513,29,623,210,786
11530,22,301,572,45,524,29,640,209,801
11531,23,300,584,43,545,31,681,217,826
11532,23,309,588,45,562,31,688,220,834
11533,23,318,610,45,582,32,710,227,872
11534,23,315,600,43,575,32,706,224,863
11535,23,322,602,44,578,32,723,227,898
11536,22,320,598,45,572,32,713,226,896
