"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015","sim_016","sim_017","sim_018","sim_019","sim_020"
25156,10136,9323,8944,14920,4732,15267,6236,4013,9524,13828,1290,2732,17946,4285,10961,18157,10477,12682,6189,11890
25157,15732,18047,17121,14188,16311,254,17930,1252,9164,11814,7192,16518,9745,8047,17436,8161,9829,12213,3664,12218
25158,15079,12117,7251,18836,4774,6416,13339,17407,17145,14333,373,10723,17881,2349,1881,16021,3749,19597,4067,12894
25159,8013,5245,407,5914,1818,8682,4601,17175,7818,6509,16296,12049,19993,3002,2075,10431,1527,6857,10704,2723
25160,2830,3559,12387,13707,15091,10408,18366,16851,16577,8851,18959,19801,18314,15244,4269,1446,1521,18161,16595,11606
25161,17245,14441,7068,17701,11465,10941,14998,4391,9089,15634,18100,3093,18388,19253,2445,7270,9679,13651,2597,3504
25162,15285,11218,1542,14923,13497,7149,8311,17851,1750,7257,2377,17746,1536,19414,10927,2619,17967,9781,15202,14398
25163,3854,8304,18771,17074,11164,16586,2107,14319,9306,2686,5020,5244,17167,12851,17499,2494,5384,18224,12854,17981
25164,2108,13011,14683,10300,19572,5963,16384,13148,12097,13183,10384,10544,4599,5624,18895,16690,17314,765,19853,489
25165,19144,12103,9023,6799,15219,12148,9541,4606,4542,11663,14331,16105,14968,18612,11419,12924,11819,14096,12607,8367
25166,1950,8127,1994,17315,11855,12481,16253,3303,2909,3706,12012,3605,13605,300,4055,10790,18496,4688,11709,6398
25167,13143,16114,8277,17787,9038,6909,18264,16520,18705,15431,5745,16371,7120,2981,1053,3028,13353,16565,18068,15938
25168,6677,12380,13777,421,3130,5360,7254,5251,6136,904,16675,7495,19902,10338,15116,1839,9004,10572,11678,7847
25169,4251,6029,3419,9494,8793,17831,4795,10821,8743,875,262,16498,19562,14030,5446,13159,16787,13759,2967,5964
25170,8820,7448,17008,7010,11038,8134,19721,6206,179,13498,251,15535,17727,10015,18357,7154,3670,6929,7651,7546
25171,19425,8294,19769,15000,5045,10367,19765,11309,7807,6243,11287,12843,3842,19468,18951,10624,9946,15568,9332,18707
25172,1953,2323,7575,12187,8126,14510,7803,2739,13644,655,549,18071,6898,18868,6662,19380,8952,1177,5511,6210
25173,6784,14927,6358,10274,5840,3271,18555,19434,2258,19492,15989,6460,11964,4334,989,19086,18006,19417,16397,12681
25174,8416,12961,816,15371,18977,19469,6574,13969,3548,6396,5153,14209,11288,17518,7341,10944,13464,10302,19054,4764
25175,14720,1817,9948,8305,9112,6579,17852,11046,3954,8418,18795,4537,5205,19200,18117,3451,10848,3096,14862,16796
25176,16503,16455,12879,10545,3705,400,15707,1711,9637,18503,11768,18700,6234,2564,3912,15112,15624,11359,11975,3515
25177,9234,10002,13813,4299,4278,6814,2072,8920,1886,389,18120,8515,17311,846,3758,5465,684,3973,4759,5133
25178,19153,1603,2621,12903,4960,3505,7825,14276,13510,12881,9925,4774,11406,1047,13059,243,15506,4056,3115,4352
25179,7317,19615,6836,1989,4470,12984,7328,10544,5964,13336,14011,18003,4273,14228,9935,12167,10640,9046,7721,18719
25180,13614,7045,1414,12303,9462,14109,17137,835,14144,15515,11884,7777,14842,19130,3779,8682,2987,8918,14296,14513
25181,14728,19964,18207,9363,3019,6272,12204,3074,9791,2188,12750,14584,13307,19046,3288,4511,1133,3633,1474,5821
25182,4268,7804,7710,4497,16144,3950,7004,9551,2020,19105,14051,19720,4322,6799,15487,17778,7621,5181,7621,14674
25183,8616,17872,1408,16318,5302,17924,7058,10809,15724,19228,18646,2206,17425,19312,10219,2806,14607,14081,1276,6648
25184,11392,2581,5477,7485,9449,13182,18046,9977,391,16582,507,13675,11235,12797,15357,15430,11327,5871,6783,11058
25185,7116,6270,580,8878,11597,1180,4694,18985,11737,9070,5950,19181,11020,11323,1748,2964,7056,1558,5740,14079
25186,5144,3075,10549,10105,17048,16157,183,11384,4082,18619,1130,1266,14651,3543,10014,9467,766,7944,9575,1972
25187,6850,8275,15344,9562,2369,7301,9312,12225,12146,18466,6551,13915,9046,5449,12647,13585,19505,14499,2223,10628
25188,8223,17584,17403,10980,19981,17178,16083,5171,8500,17725,10976,9019,7262,4941,6512,5236,14045,5839,10318,3190
25189,5434,11605,19127,18697,10031,8925,1767,13225,12743,19480,14183,3352,17958,7486,1393,11178,14051,5791,16669,8037
25190,7286,5288,16263,7248,9795,1687,16822,863,5095,19206,7572,4847,4062,892,9861,17434,10438,14041,4638,15613
25191,6652,12754,12009,5003,14293,1164,2859,6920,12481,7145,10789,6973,16654,5529,1573,12800,4434,14186,6041,7752
25192,3270,15728,10712,4086,8423,5433,10200,1271,4041,5361,6182,5047,4277,15630,11057,5752,3884,19799,15220,5706
25193,9004,2688,3679,825,5422,5758,4008,15705,14565,15919,15037,19032,2563,8450,6378,3781,5794,16981,15913,2831
25194,12490,15869,7968,11629,5581,11560,18933,15785,2403,516,3654,2877,1037,7345,16206,18878,3481,17865,12663,2868
25195,5666,1583,2434,19480,12694,18799,14509,11520,10823,3240,4413,17441,12657,4944,5311,11436,4210,5223,11075,3544
25196,16758,14737,10314,6361,5285,5590,6449,17346,9541,18090,8754,5740,18833,413,11918,18606,16144,876,7276,13406
25197,5339,8515,8984,5512,1459,15752,19062,19675,16298,6328,12831,17849,17751,6488,5849,16571,1614,8982,4497,11787
25198,18560,6338,9117,12964,9837,13943,19119,19079,8495,396,13703,3224,1739,15240,4711,9179,5450,13873,13577,10890
25199,18129,13133,15782,1278,10635,3743,11241,756,11735,12559,15490,7885,756,12047,9367,8731,3866,10992,4430,13197
25200,7219,6278,7537,16342,15994,4758,10425,13172,13792,17560,18705,1963,5373,9615,9428,14626,10458,12706,5599,15119
25201,356,11505,18313,18540,1081,4384,12310,12837,13571,941,16079,16299,13885,2927,16350,9762,15206,8701,493,3903
25202,1702,6447,4252,15347,6480,11246,11538,19717,19263,236,12783,15420,17546,13404,12476,8287,7698,10859,7854,11899
25203,3820,12825,10869,7314,6329,7430,17275,18446,13672,2786,7574,11705,17616,5319,9792,17733,16779,16674,19459,13431
25204,16068,9034,15045,18273,10377,14648,12666,4883,1243,13875,10455,14460,10374,2242,7130,7495,5983,6837,9916,12561
25205,7748,19643,6937,18877,14434,13228,14027,14841,3345,10671,3671,1194,10451,4292,5299,8731,16239,19944,2981,4869
25206,6958,2461,15841,1316,17140,19801,14090,12465,8969,2276,1534,2990,4198,9278,7195,19337,12554,1737,10544,13271
25207,1129,5699,14564,9656,1906,12821,15978,5713,5199,17550,19318,13029,9675,4307,12520,5037,9024,4423,9808,12577
25208,2852,4785,7517,5046,7838,17147,10295,10280,7079,2550,17334,17006,14726,10457,7096,2857,3477,739,13926,7698
25209,125,7437,17454,12780,19403,11528,11273,13727,5205,4500,5677,7327,16700,16476,12235,4269,735,6015,12810,6693
25210,18552,12562,5840,15390,15741,11907,3424,15210,13727,5470,18543,18269,8521,14130,4828,15521,13268,192,13594,16830
25211,14306,13202,5545,9916,6913,18216,8971,10776,991,17226,1111,7259,19430,7452,14487,5939,15571,4832,1081,10263
25212,5411,2087,9066,9207,1997,3215,9794,5840,8155,672,12854,17634,9172,1843,6559,14621,18029,15998,16344,19534
25213,12970,5468,14025,16945,5288,10576,4985,5426,9763,3501,16774,642,2317,10618,3916,14107,897,18270,13432,9677
25214,5593,8772,2920,8848,13370,13830,5849,18650,5199,12862,7236,17197,15021,17501,14341,16587,15169,8314,596,4150
25215,9059,6877,12799,12747,19808,16451,16552,1151,19234,935,5149,12702,11938,19214,7329,718,12163,16739,10325,13414
25216,12370,11346,6674,2423,16020,13101,19571,612,2968,12831,17250,3614,15464,13565,2950,15009,15227,15845,16236,4703
25217,15738,10638,14386,17859,14134,4459,12719,14386,3003,464,16649,9144,11816,4028,5562,12496,5679,12429,13204,4337
25218,3456,10851,17436,9267,19003,7406,6772,9163,16307,6804,11046,2991,11239,9407,1767,13345,8684,13023,4932,10975
25219,15117,5769,14329,4529,15081,14959,13135,17294,7323,8479,4484,18686,9342,3638,13337,19912,18306,3958,1946,301
25220,11542,5902,12177,7160,3375,17000,420,8268,15198,8962,14763,7884,9500,6500,12301,639,4190,11525,5694,16128
25221,13985,17741,19263,17107,10145,11994,9699,1651,8875,9374,16947,14944,2782,10362,12344,8137,12773,2476,10304,16402
25222,1143,13317,12340,17002,12675,13738,18380,8716,16462,2993,11460,8030,4980,16551,18887,9133,6165,11474,14069,427
25223,11147,9041,8972,1825,7713,12020,2815,3936,17830,5440,11842,5482,3647,11261,7606,5684,17327,14124,14276,14275
25224,330,12452,13616,8045,16267,14745,15540,14357,11106,18973,12844,19417,16940,7143,10156,15043,14078,5326,2997,9165
25225,10794,14815,836,14035,17586,6936,8871,10645,13472,2487,10417,10026,909,11987,5790,1150,10129,16519,13785,4863
25226,6720,212,2386,6667,6580,4766,8729,9576,16167,6354,1339,11236,5568,17212,10424,2713,10017,13363,7446,1789
25227,11245,15680,158,10481,9611,12171,12116,7230,8693,9368,3907,15073,6820,11298,17697,10418,7130,9436,17190,8012
25228,14416,736,16485,13892,19053,8895,18136,9749,8580,5544,18840,1795,4818,4621,17977,3366,4051,10597,2426,19818
25229,16223,18169,10644,2489,11123,15845,2697,9246,19582,1907,8674,4214,2083,12015,7310,14793,8726,9844,19816,5369
25230,4836,10265,11660,11193,14752,4135,17108,2104,13867,18038,2229,17170,18698,19910,1307,1751,16078,5817,2794,3796
25231,11163,14001,16032,7460,10252,11560,1338,3212,11694,6255,16157,13136,8686,5295,15435,17788,13392,15256,19467,17422
25232,13432,14183,1825,8822,11327,4455,14376,12023,2842,1387,17077,19519,15017,15723,2016,5221,17104,10590,19116,5364
25233,15692,19983,1742,16850,18489,17867,2885,18575,18395,19366,9295,3892,8913,11032,4527,16409,1370,1802,17709,18912
25234,846,2769,1960,13351,18958,16800,16120,16774,3254,237,6303,13147,10018,10666,12128,458,14759,6368,1731,1188
25235,5754,11994,6999,4355,11963,12311,12478,9567,8924,6981,5961,4364,4845,9025,7338,15937,10730,11644,8352,16458
25236,17246,19907,3044,3074,11295,6387,14525,1727,1211,17503,397,18376,11311,6514,5974,4214,15605,611,9666,17390
25237,1018,16855,14538,5238,19939,12514,8445,2909,9080,19873,3215,14134,3057,1274,9317,19540,7794,17697,9426,19101
25238,6013,12589,8368,5626,2465,13238,11199,9649,10072,6067,15965,12925,12808,19099,9849,12988,15491,110,10490,8460
25239,13282,14905,5535,347,6327,19598,18714,10199,6002,4537,9342,1400,19321,15899,4943,17247,11089,12924,12893,11593
25240,14358,9928,5642,13503,888,4241,148,16989,1877,2123,6972,6380,4984,4896,16416,18843,15755,14258,18231,5169
25241,8549,16710,4902,8923,3793,4319,13957,12578,4741,7617,19235,12909,4922,18470,11772,11367,8450,1266,17424,16389
25242,2642,2940,5670,17801,19086,4849,6159,14204,1890,2331,5183,2111,3023,495,7570,10968,12361,11010,11550,3468
25243,1599,2764,16607,4147,12434,2794,9605,19428,18683,5999,19478,9115,10444,9877,14433,11885,7091,14376,15016,16860
25244,17730,10467,13742,3305,961,5369,4977,9907,5011,13163,16797,10558,5504,13647,12136,15936,13796,9644,19511,18316
25245,7213,12509,7405,4531,11141,1653,17792,7433,10385,13266,19591,13531,18225,6675,3119,13584,14559,19222,513,16593
25246,14850,14084,19697,19814,15448,12224,7019,7835,16738,8459,18600,1434,3674,10853,3613,11332,3308,11807,5399,13714
25247,6364,11207,11616,9956,3595,18848,3268,4723,5439,15704,182,3675,7500,6871,8156,17463,10509,661,4405,16346
25248,1813,9607,10940,19510,16647,7526,5686,10600,4824,19976,449,15001,12985,14507,756,12897,13520,8675,1867,13920
25249,10759,12790,3912,1294,9886,11095,14796,17205,18683,13338,9521,15650,18251,9831,11320,2393,1317,15959,3755,10741
25250,11922,15853,10147,6256,14111,14904,510,11804,14091,18869,18658,19055,16413,18557,8790,8346,11209,7434,17581,6330
25251,10326,7804,18225,13715,8633,5281,3451,8337,15267,10894,13499,19307,17784,9506,3413,10245,18409,16093,17204,15221
25252,5916,18064,8634,4319,7460,19454,13671,17505,3843,7377,12063,19930,1068,19609,104,19004,3312,18460,6357,6229
25253,3726,13720,10152,6920,19604,4451,18014,13860,14466,6237,18020,19094,16673,7170,17699,19222,16743,19453,19392,3981
25254,18100,15250,8301,6926,2043,6328,11821,807,6876,19818,11604,15994,13331,19476,8164,10878,2265,8810,7586,15891
25255,13150,1953,19953,9865,14663,15218,17077,4868,15114,8990,14001,6035,10220,2101,4737,6808,6863,2508,5213,5458
25256,16925,11741,6667,13186,4563,13373,2489,6792,8168,16068,16236,4338,16758,12626,19520,13727,6811,8110,8962,11838
25257,8893,17546,9826,10154,8473,13012,7869,15162,14652,10071,2905,6254,17175,19240,17777,11399,4331,19397,9996,9742
25258,4828,7451,16294,18439,2290,10804,10345,18679,2141,4028,19006,14017,17659,13491,6589,11571,17790,5604,15460,16884
25259,10425,6845,1978,7329,11546,7979,2573,18993,11616,18219,11434,6899,19066,17839,13059,5476,18887,19934,1512,5858
25260,4368,9978,17339,8469,15657,18711,13416,4235,15364,19930,12428,9945,9819,11212,9129,19378,3794,19479,8276,3743
25261,6448,297,15276,9978,9962,4632,17488,7027,4882,18487,15171,10643,2274,18948,17149,8700,18690,6657,19804,139
25262,19216,6858,4821,19424,7676,8459,5378,2576,6999,10922,10013,12829,16297,13041,14937,5609,14448,11981,13504,10158
25263,17269,5913,7558,18265,16104,1705,3665,17588,6245,13351,588,1700,13834,16829,3367,11423,9449,441,7257,7524
25264,4835,14050,1032,13975,16703,10069,11606,1398,3134,9519,17430,9501,17403,6823,3526,7020,13812,13047,2873,3163
25265,14759,18916,9939,16735,6408,18144,18229,275,4698,19563,13173,9623,18410,17176,5697,14078,953,408,14853,18782
25266,10647,2919,1949,772,13406,5629,10923,2415,2260,2641,10660,197,16522,7837,7232,6701,9620,5503,7992,15845
25267,19944,7841,14166,6956,1448,16856,8183,7406,12692,11508,15956,1842,17120,7058,18950,5240,16722,11846,5976,14041
25268,14991,9242,5648,13279,19076,843,8070,7132,10621,13851,109,10906,14193,15407,12268,16795,18100,1308,17761,3342
25269,11736,8890,1470,15013,11913,15617,8119,9932,6733,16768,6490,11417,15471,8105,9868,9923,5420,6542,17273,18748
25270,6047,15407,9059,16248,14608,18877,582,18896,2778,12712,1610,10495,14757,15737,5554,4764,17070,5224,16151,4262
25271,13366,5622,12843,2333,2700,4406,3900,6401,6872,8938,3688,11017,17833,12128,18958,7628,6922,14788,12168,19919
25272,14418,12545,8205,15606,6019,8570,15934,13451,10241,3986,3638,13510,12147,8706,5207,2564,1820,16046,17879,15600
25273,17067,12424,2417,7892,16711,17912,3596,7102,8826,13985,9452,17619,530,3557,5089,10708,11499,5022,4122,19999
25274,2639,19117,13160,7082,6128,15647,19274,5661,15322,7688,6059,9616,16542,805,5502,15286,18208,10084,10932,948
25275,15541,7719,4748,6337,1069,14022,882,15925,12403,16416,16752,19130,9502,4123,12019,1718,15431,13237,1271,13958
25276,7072,8296,4947,5583,2522,4394,5564,18427,18100,7322,14750,711,169,16571,15115,5416,10185,3735,18402,18994
25277,18342,1897,10567,8136,10120,790,12797,5199,6698,3326,9226,10991,18728,19486,2963,12943,17142,2518,15545,2448
25278,7797,2032,7939,3213,12614,19192,2309,13597,18156,9950,2052,14544,12591,4125,13166,3349,4635,19856,8260,7090
25279,4407,5527,11339,6774,9641,16131,5835,16031,9961,16728,16783,16691,3135,10568,16408,10493,6357,275,17939,19344
25280,17711,15983,16729,13776,3588,13296,18198,13651,18185,19147,652,3764,14583,7441,13410,11358,7100,3014,15446,4036
25281,14517,11382,15759,11908,1185,16527,13101,18562,8215,17434,9824,9950,15635,6977,4203,9731,3951,7666,3603,1850
25282,1726,618,1638,17491,2568,3868,1708,10865,8286,15917,13128,5271,3102,14845,15619,11932,7651,5425,14122,11612
25283,13865,10225,19512,11161,12165,14093,9092,9936,17903,1011,4770,11281,10705,12683,4571,8312,12178,1860,4046,17014
25284,12326,12681,6017,5266,6393,13002,11058,4827,14919,10385,17872,9171,7200,5923,9121,6408,17224,15332,3114,1447
25285,14270,9558,1028,11392,14459,18252,1111,2996,6427,4352,9358,16414,3493,3280,1438,7158,16817,239,10847,1036
25286,6527,6319,7129,11027,2900,5317,10102,9264,629,17905,1579,8274,10106,4849,18820,6900,18588,17409,18042,15169
25287,656,13719,11987,7409,5881,7259,5134,15995,10839,4705,3608,2855,16445,8174,18099,2187,8060,2926,8328,11411
25288,1627,11169,524,6019,9987,5591,12664,12227,18697,19586,9286,1620,9258,2241,17087,3904,17809,16808,7265,17971
25289,4738,12566,16629,117,17281,15810,4368,11622,12307,17362,14134,16960,12582,2736,5158,17608,10140,3620,8464,3266
25290,13588,17157,575,9266,8161,6624,3742,8137,4614,6492,6037,16826,19777,4433,8011,18309,10169,8918,690,3441
25291,11349,6785,4757,7579,944,16210,4532,15682,10794,5747,11215,12828,16419,18614,10970,5413,12117,11357,7415,7742
25292,1895,13608,14499,2984,6986,18303,16989,7092,10721,18459,4424,13836,15368,2906,6601,994,17222,2392,10963,10107
25293,3146,6544,17713,1444,18149,16747,19199,13771,3965,6189,9890,1442,9882,16479,2341,4253,4486,1201,4828,10115
25294,2039,13485,12807,3504,2709,15992,17677,19305,8277,9717,5363,13924,18512,10595,11433,2434,5827,14274,12913,9489
25295,15012,6104,12449,12698,1219,436,2773,13495,10783,4804,15149,9213,13428,12206,13585,19290,1129,14647,16882,2940
25296,6333,962,16029,4972,5933,15778,13542,8767,12458,18554,8802,5439,19074,6589,7309,2462,5290,9206,17890,10767
25297,10014,18880,10652,17148,5954,13637,5515,20000,5090,10378,9843,17941,1080,14835,4563,17597,2188,9458,8790,10986
25298,1568,12398,2886,4819,2347,15904,4539,7318,5777,14940,19454,7884,6638,8229,13629,4256,14025,16893,2531,16637
25299,15210,16090,9132,6825,597,19834,14554,13780,9208,15635,7862,12049,10768,11693,17557,5684,8309,9420,2154,1531
25300,14866,16042,16258,3749,5912,9951,18349,16933,13413,17761,3661,10490,14161,4252,283,4511,17180,7290,19535,10860
25301,10207,5731,12664,9414,12570,3664,4212,8400,19019,7648,7378,3426,15291,9343,18867,13546,6665,11024,4115,15111
25302,12063,431,13625,17555,5848,2420,4802,19351,16545,17320,9951,18272,16022,14826,6931,12479,15119,15534,16549,19166
25303,13500,4386,19797,3338,11850,9855,14890,8874,7813,17069,5189,9517,12429,5053,7313,7718,12179,6055,4977,15301
25304,19366,14093,13242,4574,13217,12485,8915,15208,13013,18950,15092,18523,10149,19980,14033,14695,8098,19011,15967,16907
25305,9433,19000,9580,19840,16863,12287,4707,12719,18458,1924,11682,17125,6200,11263,2326,10535,3048,16728,1745,1432
25306,18152,19196,4059,8564,14232,14455,7131,18453,837,5801,9145,1490,11431,9986,6865,3959,12635,17045,7557,10012
25307,7185,16709,18872,14443,18157,4562,576,16356,19708,2049,19974,1996,17848,9999,12734,12653,1539,9515,11392,4549
25308,14305,5429,12085,4544,9559,6006,10539,2799,12213,7789,4399,4129,19669,13577,2520,1025,589,15557,19728,19870
25309,10420,6408,18372,11596,5236,8400,10075,1540,2844,4212,15892,8745,15818,4705,15324,8889,15900,3302,8542,14359
25310,5066,19203,14698,8218,5995,4291,5211,10663,5844,15268,1469,10265,14806,5763,1038,19610,6510,19800,10083,8641
25311,9222,178,4238,1290,7415,1163,6562,733,12252,9965,4016,9027,2867,6908,7113,4423,12483,3158,10067,18118
25312,13784,18080,565,10874,13366,13130,5015,7933,9437,1217,10721,17248,2732,9576,14013,13871,15595,5702,1808,3843
25313,12157,2998,5582,15233,19450,6345,1134,8999,859,1785,10837,8358,14088,7660,13171,6971,19070,2308,16168,5174
25314,4959,19252,19009,10486,9914,13844,4395,2015,1216,2952,12184,822,9534,6957,3126,1703,10418,2745,12778,4137
25315,14584,16436,14246,584,16967,12841,4701,4753,16531,12068,154,803,13469,5286,15915,13887,17043,15204,5566,14891
25316,2755,10811,9480,18980,3351,11940,1426,1229,14713,3167,6042,6621,3471,19360,6256,17783,17023,7852,18339,17105
25317,16531,15829,14480,12488,9637,18084,2826,15917,10886,3363,10493,2211,6928,14515,16385,8813,18499,6163,6875,4454
25318,9236,4492,11741,19008,554,6092,13130,273,19903,2086,18596,7744,15112,5433,18359,8699,19074,19900,12606,6443
25319,19396,14553,8589,7985,19417,13451,16090,7366,19677,16425,283,8510,16696,19075,6573,12933,15542,2587,10090,7154
25320,13121,15557,17124,8760,8034,8411,9967,11345,15518,18790,876,11091,8814,18938,4915,16560,4036,14183,15601,14107
25321,18908,9455,8424,13795,5595,6138,10812,7531,17141,16402,17478,10118,2298,19307,8146,11725,8430,15595,16575,19514
25322,6346,707,5158,14811,8898,7742,10248,18708,2604,13809,9322,8019,4006,7995,18345,7831,4729,14377,14337,17448
25323,9835,1234,9998,3765,11217,18674,5380,15818,2240,3034,16307,15471,19777,8483,9791,15705,5014,3076,15941,808
